road_type,lot_ar,contract_yr,contract_mo,contract_day,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
1,340.0,2020,05,20,11200,11400,0656,1033,000,6118000,01,340.0,33,430,02,04,08,2020,01,01,15470911.8
2,873.7,2016,08,10,11560,12600,0043,0011,610,4992000,08,873.7,33,330,02,04,07,2020,01,01,6409522.7
1,298.3,2020,01,16,11650,10800,1561,0009,000,7777000,08,298.3,14,320,02,02,09,2020,01,01,14079785.5
1,82.0,2020,11,19,11470,10200,0134,0003,602,3371000,01,82.0,15,150,02,04,08,2020,01,01,10128536.6
1,95.0,2020,02,14,11290,13600,0090,0282,911,3692000,08,95.0,16,330,02,07,09,2020,01,01,11189473.7
2,56.9,2016,08,25,11200,10400,0274,0001,104,8316000,08,44.8,22,220,02,07,07,2020,01,01,10319683.7
2,55.0,2019,10,16,11110,18600,0153,0004,905,2418000,08,55.0,14,110,03,07,06,2020,01,01,3352727.3
1,442.0,2018,02,1,11740,10700,0261,0006,107,632200,01,442.0,44,510,02,04,08,2020,01,01,1131221.7
1,775.0,2018,01,15,11740,10700,0266,0027,107,570500,01,775.0,44,510,02,07,08,2020,01,01,825806.5
4,73.0,2019,03,14,11560,13200,2282,0000,690,3920000,08,73.0,14,150,02,07,02,2020,01,01,8873287.7
1,51.4,2018,06,12,11170,10700,0030,0012,503,3131000,08,51.4,14,910,00,00,00,2020,01,01,6342412.5
1,489.0,2019,08,5,11380,10300,0323,0021,103,4575000,08,489.0,14,320,02,03,08,2020,01,01,7287096.1
1,71.0,2018,05,29,11110,17100,0096,0002,913,3646000,08,71.0,14,160,02,07,09,2020,01,01,2816901.4
1,360.0,2019,08,23,11170,13100,0095,0012,517,9315000,08,360.0,22,330,02,04,08,2020,01,01,32527777.8
1,136.0,2020,10,29,11290,12500,0086,0118,906,4450000,08,136.0,15,230,02,07,08,2020,01,01,9018970.6
1,67.4,2016,12,3,11110,18700,0046,0100,907,7300000,08,67.4,15,140,02,04,02,2020,01,01,5776112.8
1,222.0,2020,11,11,11305,10300,0569,0039,645,2026000,08,222.0,14,130,02,04,09,2020,01,01,4846846.8
0,58.0,2016,10,20,11680,11800,0202,0006,000,3251000,05,58.0,14,150,03,04,12,2020,01,01,6979655.2
2,784.0,2019,09,25,11500,10900,0052,0005,903,322600,28,784.0,44,530,02,04,06,2020,01,01,1119247.4
1,174.0,2018,01,30,11650,10900,0217,0005,000,560500,05,174.0,44,510,03,07,10,2020,01,01,747126.4
1,112.0,2019,12,6,11200,11000,0501,0089,000,4836000,08,112.0,14,160,03,04,09,2020,01,01,5062500.0
4,46.0,2018,03,9,11410,11100,0038,0044,000,3400000,08,46.0,14,150,03,02,02,2020,01,01,7471087.0
0,344.0,2019,04,12,11590,10200,0023,0013,204,1261000,08,344.0,14,910,00,00,00,2020,01,01,4350872.1
1,124.1,2016,03,15,11410,11800,0435,0003,001,1930000,08,124.1,13,130,04,07,08,2020,01,01,2328767.1
0,93.0,2019,04,25,11620,10200,0383,0005,745,940500,08,93.0,14,910,00,00,00,2020,01,01,2903225.8
3,126.0,2018,07,26,11305,10100,0245,0078,535,3286000,05,99.8,14,130,02,04,05,2020,01,01,4489682.5
4,37.7,2018,12,27,11440,12100,0147,0012,000,11630000,08,37.7,16,210,02,04,03,2020,01,01,37135278.5
1,383.8,2020,02,5,11110,17000,0001,0004,913,2915000,08,383.8,13,160,02,03,08,2020,01,01,4960005.2
1,504.5,2019,05,7,11110,10200,0002,0120,901,2688000,08,504.5,13,160,04,08,08,2020,01,01,6310009.9
3,169.0,2019,07,29,11380,10600,0002,0035,108,6930000,08,169.0,22,230,02,04,04,2020,01,01,8698224.9
2,238.0,2019,05,20,11470,10100,0127,0054,502,957000,08,238.0,14,910,02,02,07,2020,01,01,1405630.3
0,992.0,2018,02,26,11290,10100,0009,0005,901,327000,05,992.0,11,730,03,01,12,2020,01,01,487258.1
4,139.0,2019,07,2,11560,13200,3664,0000,680,4781000,08,139.0,16,240,02,04,01,2020,01,01,18113237.4
1,327.5,2019,04,30,11680,10700,0637,0009,000,18400000,08,327.5,15,210,02,03,08,2020,01,01,21374045.8
3,94.0,2016,05,31,11410,12000,0191,0012,002,1661000,02,94.0,15,910,02,03,04,2020,01,01,1063829.8
4,96.0,2020,12,30,11290,13600,0080,0001,911,4826000,08,96.0,15,150,02,04,01,2020,01,01,13593750.0
1,90.0,2020,11,12,11410,11800,0265,0495,003,2550000,08,90.0,14,130,03,02,09,2020,01,01,2301000.0
1,83.0,2018,02,13,11410,11100,0044,0032,002,3400000,08,83.0,14,150,03,02,02,2020,01,01,2082168.7
3,186.0,2018,11,10,11740,10600,0115,0005,106,752500,01,186.0,44,510,02,07,04,2020,01,01,537634.4
1,314.6,2020,11,30,11170,13100,0748,0003,518,9996000,08,314.6,11,110,03,05,09,2020,01,01,15959949.1
1,128.0,2019,05,13,11380,10200,0044,0019,101,2960000,08,128.0,15,150,02,04,09,2020,01,01,5539062.5
1,97.5,2019,07,23,11140,15100,0019,0070,007,8850000,08,97.5,22,210,02,04,08,2020,01,01,14358974.4
1,553.2,2018,01,17,11680,10100,0620,0006,000,6125000,08,553.2,11,160,02,03,09,2020,01,01,11478669.6
0,81.0,2016,08,31,11290,13300,0380,0010,908,1217000,08,81.0,14,910,00,00,00,2020,01,01,2330000.0
0,53.0,2018,03,9,11410,11100,0033,0146,002,3400000,05,53.0,14,150,03,02,02,2020,01,01,2860000.0
2,92.3,2016,06,17,11140,11800,0626,0000,000,8350000,08,92.3,22,230,03,04,06,2020,01,01,9075839.7
1,57.9,2016,04,21,11560,11600,0336,0008,560,4679000,08,57.9,16,240,02,04,06,2020,01,01,7858376.5
1,117.0,2018,01,11,11530,10800,0001,0098,800,1929000,08,117.0,14,110,03,04,08,2020,01,01,2376068.4
1,232.5,2018,03,23,11650,10600,0009,0008,000,5178000,08,232.5,14,130,02,04,08,2020,01,01,10752688.2
1,53.2,2019,07,3,11560,12100,0016,0034,605,3763000,08,53.2,16,150,02,07,10,2020,01,01,8167481.2
1,34.0,2019,07,30,11410,11900,0080,0100,002,927300,08,34.0,15,910,03,02,08,2020,01,01,5882352.9
2,53.4,2020,01,17,11140,12400,0023,0020,003,120000000,08,53.4,21,210,02,03,06,2020,01,01,177151123.6
1,215.0,2020,10,29,11290,12500,0086,0059,906,4542000,08,215.0,15,230,02,04,08,2020,01,01,9018976.7
2,430.0,2016,11,11,11320,10700,0635,0007,002,2984000,08,430.0,33,160,02,04,07,2020,01,01,3930232.6
1,234.0,2018,01,3,11380,11400,0303,0036,119,601000,01,234.0,44,510,02,04,08,2020,01,01,1461538.5
3,41.0,2020,06,6,11140,15700,0171,0000,007,14100000,08,41.0,22,210,02,04,04,2020,01,01,23117561.0
1,82.6,2020,05,25,11170,11700,0009,0002,507,3826000,08,82.6,14,130,02,01,10,2020,01,01,15738498.8
1,320.0,2019,07,17,11500,10200,0636,0028,201,3590000,08,320.0,33,130,02,04,09,2020,01,01,4430531.2
2,82.0,2016,12,5,11440,12200,0379,0008,000,4221000,08,82.0,14,150,02,04,06,2020,01,01,8934390.2
2,234.3,2019,08,12,11260,10300,0325,0121,012,2827000,08,234.3,14,130,02,02,06,2020,01,01,4839948.8
1,109.4,2019,10,21,11200,11500,0299,0010,000,4214000,08,109.4,33,110,02,03,08,2020,01,01,9323583.2
0,94.0,2016,04,13,11650,10400,0368,0000,000,440000,01,94.0,44,510,03,07,12,2020,01,01,340425.5
1,214.2,2020,09,15,11680,10300,1183,0010,000,4800000,08,214.2,14,110,02,03,08,2020,01,01,11671335.2
0,437.0,2017,06,29,11290,13600,0088,0143,911,1346000,08,437.0,22,910,00,00,00,2020,01,01,1105354.7
1,49.3,2019,11,19,11140,17100,0156,0084,015,4846000,08,49.3,16,110,02,03,10,2020,01,01,17647058.8
4,139.0,2016,11,9,11560,13200,3664,0000,680,4781000,08,139.0,16,240,02,04,01,2020,01,01,9208633.1
4,133.3,2016,12,17,11290,11100,0003,0002,904,7338000,08,133.3,22,240,02,02,01,2019,01,01,9752438.1
3,371.7,2018,02,26,11140,12900,0025,0004,003,4840000,08,410.7,13,210,03,04,04,2020,01,01,5705542.1
1,103.5,2018,12,13,11560,10200,0026,0002,535,5376000,08,285.6,22,220,02,04,09,2020,01,01,12057971.0
3,298.5,2019,05,29,11545,10200,0163,0011,540,3480000,08,298.5,14,230,02,03,04,2020,01,01,4221105.5
0,93.3,2019,04,15,11440,11000,0031,0215,000,16910000,08,93.3,16,220,02,04,03,2020,01,01,25840300.1
0,94.0,2019,12,19,11410,11100,0033,0143,002,3400000,05,94.0,14,150,03,02,02,2020,01,01,4550000.0
1,619.0,2020,06,30,11320,10600,0084,0002,003,637000,05,619.0,13,730,03,04,08,2020,01,01,400000.0
2,35.0,2016,10,4,11290,10100,0217,0043,901,2944000,08,35.0,11,110,03,04,07,2020,01,01,3600000.0
2,100.2,2016,01,22,11170,12800,0063,0230,512,22100000,08,100.2,22,240,02,04,02,2020,01,01,19960079.8
1,397.0,2018,12,28,11215,10700,0116,0001,000,7200000,08,397.0,22,320,02,04,10,2020,01,01,16339848.9
2,129.0,2019,09,26,11350,10500,0193,0024,011,2316000,01,129.0,14,160,02,04,07,2020,01,01,3333333.3
1,372.0,2019,07,22,11650,10900,0374,0130,000,3072000,08,372.0,43,210,02,03,08,2020,01,01,3870967.7
1,310.0,2016,05,10,11380,11400,0301,0025,000,516800,05,310.0,44,510,02,02,08,2020,01,01,483871.0
1,608.0,2018,05,30,11410,11800,0205,0001,003,1812000,08,608.0,14,130,03,07,10,2020,01,01,2302631.6
3,281.7,2018,08,2,11380,10500,0011,0001,107,3882000,08,281.7,14,330,02,04,05,2020,01,01,5750798.7
1,204.3,2020,10,19,11680,10500,0090,0019,000,8500000,08,204.3,14,150,02,02,08,2020,01,01,24723445.9
3,60.0,2020,07,31,11290,13300,0296,0003,908,5335000,08,60.0,14,210,02,07,05,2020,01,01,11666666.7
4,296.0,2019,12,30,11320,10800,0274,0006,001,3032000,01,296.0,14,230,02,04,02,2020,01,01,3108108.1
2,60.0,2020,08,17,11350,10500,0429,0002,011,2899000,08,60.0,14,110,02,04,07,2020,01,01,6000000.0
1,129.0,2016,02,21,11590,10800,0101,0014,218,2667000,08,129.0,14,330,02,07,08,2016,01,01,6096279.1
1,693.6,2016,12,23,11470,10300,0562,0007,706,3820000,11,693.6,14,150,02,04,02,2020,01,01,3469997.1
0,102.0,2018,11,12,11230,11000,0169,0011,000,1046000,08,102.0,14,910,00,00,00,2020,01,01,931372.5
1,38.9,2020,04,29,11560,11900,0097,0003,605,3220000,08,38.9,33,410,02,07,08,2020,01,01,6375321.3
1,165.0,2019,01,25,11230,10900,0281,0069,002,4197000,08,165.0,15,210,02,04,09,2020,01,01,8898969.7
2,660.0,2020,11,10,11500,10700,0073,0006,107,426700,05,660.0,44,730,02,04,06,2020,01,01,725757.6
4,188.0,2019,12,31,11290,13600,0067,0103,911,3770000,08,188.0,15,990,02,07,03,2020,01,01,4140000.0
0,44.3,2016,07,13,11740,10100,0353,0016,101,1412000,08,44.3,15,910,00,00,00,2020,01,01,3521444.7
2,89.6,2020,06,21,11305,10100,0134,0092,545,828300,08,89.6,14,910,02,03,06,2020,01,01,1316964.3
1,269.0,2018,12,11,11650,10400,0270,0006,000,480100,01,269.0,44,510,02,07,08,2020,01,01,892193.3
1,34.0,2016,01,15,11260,10200,0256,0010,009,2649000,08,34.0,14,130,02,04,08,2020,01,01,3235294.1
1,136.0,2018,03,7,11110,18400,0319,0019,905,858000,01,136.0,11,910,00,00,00,2020,01,01,808823.5
3,156.3,2016,05,31,11545,10300,0789,0013,590,2589000,08,297.4,16,160,03,08,04,2020,01,01,5118362.1
2,39.2,2020,05,29,11590,10300,0519,0007,203,4200000,08,39.2,15,330,03,04,06,2020,01,01,10000000.0
2,879.0,2019,06,24,11680,11100,0611,0000,000,4500000,08,879.0,14,230,02,02,07,2020,01,01,9680000.0
1,36.0,2019,05,7,11530,10600,0137,0031,601,3202000,08,36.0,33,160,02,02,08,2020,01,01,3888888.9
0,540.0,2020,10,15,11320,10600,0060,0008,003,347000,05,540.0,13,720,03,07,12,2020,01,01,555555.6
4,208.0,2018,03,9,11410,11100,0053,0003,002,3400000,08,208.0,14,150,03,02,02,2020,01,01,7134855.8
0,66.0,2019,03,18,11590,10400,0420,0001,201,3477000,08,66.0,14,130,02,07,12,2020,01,01,8043939.4
1,49.5,2016,08,22,11530,10700,0463,0009,704,3008000,08,49.5,14,110,02,04,08,2020,01,01,3100606.1
2,198.0,2016,01,23,11590,10700,0193,0003,217,3200000,08,198.0,14,130,02,04,06,2020,01,01,4242424.2
1,59.5,2016,01,25,11110,11000,0021,0002,902,8470000,08,57.8,14,210,02,04,04,2020,01,01,12100840.3
1,56.6,2016,02,1,11110,13600,0192,0005,910,11540000,08,56.6,22,230,02,04,08,2018,01,01,27226148.4
1,708.0,2019,12,17,11740,10300,0002,0000,103,886000,01,708.0,44,530,02,07,10,2020,01,01,1083333.3
2,66.0,2018,12,10,11620,10100,0489,0010,605,3232000,08,66.0,15,110,03,04,06,2020,01,01,6954545.5
4,51.3,2018,10,18,11140,13600,0032,0016,004,11650000,08,51.3,22,220,02,04,03,2020,01,01,17443079.9
1,59.5,2019,03,11,11110,15900,0190,0002,910,4452000,08,59.5,22,210,02,07,08,2019,01,01,8235294.1
1,62.8,2019,11,7,11290,13400,1064,0034,909,3452000,08,62.8,16,110,02,03,10,2020,01,01,3980891.7
4,285.3,2016,12,19,11440,12000,0395,0062,000,14800000,08,285.3,16,240,02,04,03,2020,01,01,14400455.7
1,53.6,2019,11,26,11140,16600,0085,0001,001,5709000,08,53.6,22,910,00,00,00,2020,01,01,18656716.4
4,182.2,2016,11,4,11260,10200,0092,0003,010,8751000,08,182.2,22,210,02,04,01,2020,01,01,12266520.3
3,245.0,2019,07,29,11380,10600,0002,0045,108,6930000,08,245.0,22,230,02,04,04,2020,01,01,8693877.6
1,65.7,2018,08,7,11110,17400,0131,0006,915,3759000,08,65.7,14,310,02,01,08,2020,01,01,4109589.0
2,47.3,2016,11,27,11560,13200,0456,0083,630,2973000,08,47.3,14,130,02,07,07,2018,01,01,5898097.3
0,724.0,2017,04,19,11650,10400,0333,0000,000,241300,01,724.0,44,510,03,07,12,2020,01,01,386740.3
1,58.5,2019,03,26,11140,17100,0156,0096,015,4470000,08,58.5,16,110,02,03,10,2020,01,01,9651282.1
0,686.0,2018,11,9,11650,10300,0479,0006,000,934000,08,686.0,44,510,02,07,12,2020,01,01,1644314.9
1,141.0,2019,09,25,11350,10500,1052,0020,011,2271000,02,141.0,14,160,02,07,08,2020,01,01,5172340.4
1,86.0,2020,07,27,11140,15600,0154,0000,007,10000000,08,86.0,22,210,02,04,10,2020,01,01,19897674.4
1,85.3,2020,06,15,11290,12100,0120,0000,906,3550000,08,85.3,14,110,02,01,08,2020,01,01,7022274.3
4,69.0,2018,11,9,11650,10100,2688,0000,000,3150000,08,69.0,43,240,02,04,01,2020,01,01,4700000.0
1,303.8,2016,12,14,11380,10900,0341,0002,116,2848000,08,303.8,14,130,02,07,08,2020,01,01,4542462.1
1,96.3,2016,07,12,11740,10500,0413,0006,105,6437000,08,96.3,22,240,02,07,09,2020,01,01,5555555.6
1,228.0,2019,04,24,11530,10800,0242,0001,800,1605000,08,228.0,14,130,02,04,10,2020,01,01,3026315.8
0,102.0,2016,05,20,11380,10100,0314,0012,118,752400,05,93.0,13,910,00,00,00,2020,01,01,1009803.9
3,160.0,2019,01,24,11380,10100,0136,0054,118,4518000,08,160.0,14,240,02,04,05,2020,01,01,5187000.0
1,301.0,2016,12,8,11590,10200,0335,0145,205,3308000,28,301.0,14,150,03,04,08,2020,01,01,6651162.8
1,140.2,2018,05,18,11140,14700,0111,0001,006,9449000,08,140.2,22,220,02,04,01,2020,01,01,5706134.1
1,443.0,2016,06,14,11470,10100,0170,0023,507,574200,28,443.0,14,910,02,07,08,2016,01,01,927200.9
4,99.5,2016,10,31,11560,10300,0328,0010,535,11625000,08,99.5,22,210,02,07,01,2020,01,01,12663316.6
1,46.0,2018,03,17,11410,11700,0179,0153,002,1440000,08,46.0,13,150,04,07,10,2020,01,01,1521739.1
1,304.0,2018,06,12,11500,10700,0265,0009,107,1579000,02,304.0,43,240,02,04,08,2020,01,01,2748190.8
1,135.5,2018,05,17,11140,12500,0052,0003,003,15900000,08,135.5,22,220,02,03,04,2020,01,01,16236162.4
0,238.0,2018,04,11,11590,10600,0100,0001,214,3950000,08,238.0,14,150,02,07,08,2020,01,01,1180000.0
2,131.0,2019,09,26,11650,11000,0181,0015,000,1069000,02,131.0,44,510,02,05,06,2020,01,01,2068702.3
2,198.8,2018,11,19,11260,10100,0055,0001,003,2988000,08,198.8,14,150,02,07,07,2020,01,01,4657897.4
1,137.2,2016,02,12,11710,10400,0095,0002,011,5088000,08,137.2,14,130,02,04,08,2020,01,01,5903790.1
1,113.6,2019,11,7,11290,13400,1064,0067,909,3320000,08,113.6,16,110,02,04,10,2020,01,01,3785211.3
1,222.0,2019,12,19,11410,11100,0044,0633,002,3400000,08,222.0,14,150,03,02,02,2020,01,01,4550000.0
1,44.8,2019,04,18,11440,10100,0669,0000,000,4920000,08,44.8,14,150,03,07,02,2020,01,01,5047321.4
0,425.0,2018,10,5,11740,10200,0367,0005,102,182000,01,425.0,44,510,02,04,12,2020,01,01,163811.8
1,40.0,2018,04,6,11560,13300,1059,0048,710,2648000,08,40.0,14,110,02,07,08,2020,01,01,3250000.0
1,143.3,2020,07,16,11650,10100,0916,0004,000,6589000,08,143.3,14,150,02,01,08,2020,01,01,12909979.1
3,403.0,2020,08,28,11560,13300,0988,0043,700,5415000,08,403.0,15,210,02,04,04,2020,01,01,8808635.2
1,833.0,2018,07,9,11110,18300,0443,0010,906,1370000,08,833.0,11,150,05,04,08,2020,01,01,1980792.3
0,37.4,2019,12,6,11200,10400,0356,0000,000,3465000,08,37.4,22,910,02,00,00,2020,01,01,6890374.3
3,337.7,2019,12,30,11680,10300,1212,0002,000,9069000,08,337.7,14,210,02,01,05,2020,01,01,15694403.3
2,191.0,2016,07,28,11500,10800,0022,0170,108,3861000,08,191.0,14,320,02,04,06,2020,01,01,3403141.4
1,331.0,2016,11,8,11410,10900,0001,0344,000,2401000,08,331.0,14,110,03,07,08,2020,01,01,2316314.2
1,44.0,2019,11,22,11110,18300,0515,0019,906,2732000,08,44.0,11,120,04,04,08,2020,01,01,5181818.2
1,192.0,2016,11,16,11320,10500,0523,0011,001,2376000,08,192.0,14,310,02,07,05,2020,01,01,3333333.3
0,72.7,2017,04,11,11110,11700,0162,0000,903,8778000,08,72.7,22,910,00,00,00,2020,01,01,14731774.4
3,33.0,2016,08,16,11305,10300,0278,0004,620,3715000,08,33.0,16,240,02,04,00,2017,01,01,6666666.7
0,546.0,2017,02,23,11380,11400,0330,0001,119,450000,28,546.0,44,530,02,07,10,2020,01,01,241996.3
1,72.7,2020,11,3,11440,11000,0031,0120,000,5971000,08,72.7,22,330,02,03,08,2020,01,01,17933975.2
4,43.0,2019,12,27,11500,10400,0089,0010,401,4805000,19,43.0,33,410,02,04,02,2020,01,01,10394651.2
1,36.0,2020,04,28,11140,16500,1155,0000,014,4356000,08,36.0,22,230,02,07,10,2020,01,01,27777777.8
3,169.0,2018,08,20,11380,10600,0002,0035,108,6930000,08,169.0,22,230,02,04,04,2020,01,01,8698224.9
1,49.0,2019,05,13,11350,10600,0114,0005,000,2289000,08,49.0,14,160,02,04,08,2020,01,01,2840000.0
4,995.0,2018,01,25,11650,10700,0032,0009,000,20230000,22,995.0,15,140,02,04,02,2020,01,01,14462050.3
1,190.0,2020,03,9,11230,10900,0341,0001,001,2842000,08,506.0,14,110,02,07,10,2020,01,01,6052631.6
4,39.0,2018,11,26,11440,10100,0353,0005,000,8596000,08,39.0,16,240,02,07,01,2020,01,01,17948717.9
2,61.0,2019,09,3,11560,13200,0336,0367,670,3850000,08,61.0,14,150,02,07,07,2020,01,01,3500000.0
1,362.0,2016,10,20,11290,13800,0270,0214,913,3020000,08,362.0,14,150,02,03,09,2020,01,01,4289751.4
4,850.0,2019,10,8,11110,18300,0066,0003,906,4589000,08,850.0,14,230,02,07,02,2020,01,01,3263400.0
2,190.0,2016,05,12,11590,10200,0303,0023,205,4671000,08,190.0,14,310,02,04,07,2020,01,01,5789473.7
4,827.2,2019,03,4,11680,10800,0164,0001,000,27160000,08,827.2,22,230,02,04,02,2020,01,01,40288394.6
1,282.5,2018,02,12,11680,10600,0891,0038,000,16490000,08,282.5,22,230,02,03,08,2020,01,01,24601769.9
0,99.0,2017,04,15,11290,13800,0039,0018,913,963600,28,99.0,14,910,00,00,00,2020,01,01,2252525.3
0,168.0,2020,08,10,11410,11100,0196,0032,000,1037000,08,168.0,15,910,03,07,00,2020,01,01,4412202.4
1,169.0,2020,12,19,11230,11000,0411,0002,002,2648000,08,169.0,13,110,03,02,10,2020,01,01,6627218.9
1,53.0,2019,05,30,11110,18400,0127,0005,905,2148000,08,53.0,13,110,04,07,08,2019,01,01,2735849.1
1,347.0,2019,09,19,11410,11000,0001,0553,003,2870000,08,347.0,13,110,02,01,09,2020,01,01,4760806.9
4,46.0,2016,08,23,11215,10700,0302,0009,000,6219000,08,46.0,15,210,02,07,01,2020,01,01,6115000.0
4,52.3,2016,10,28,11260,10100,0637,0010,007,5152000,08,52.3,16,240,02,04,03,2020,01,01,6692160.6
4,149.0,2016,06,24,11530,10700,0432,0003,704,4074000,08,149.0,33,140,02,07,03,2020,01,01,5500000.0
4,66.0,2019,07,29,11380,10600,0002,0027,108,7896000,01,66.0,22,220,02,07,02,2020,01,01,8712121.2
2,174.9,2019,05,31,11140,13200,0048,0013,006,13000000,08,174.9,22,210,02,04,07,2020,01,01,13585992.0
0,33.0,2020,06,1,11380,10100,0322,0020,118,966900,15,33.0,14,910,00,00,00,2020,01,01,2565151.5
4,437.0,2020,12,17,11140,16200,0233,0071,000,8140000,08,437.0,15,210,02,04,01,2020,01,01,22435903.9
4,917.4,2016,09,7,11470,10100,0981,0015,504,5545000,08,917.4,15,210,02,02,01,2020,01,01,6758229.8
1,300.8,2020,07,17,11470,10200,0499,0025,602,3580000,08,300.8,14,160,02,01,08,2020,01,01,7290558.5
0,375.0,2017,10,27,11650,11000,0277,0005,000,662100,02,375.0,44,510,02,07,12,2020,01,01,1350133.3
0,33.0,2019,02,19,11620,10200,0105,0026,665,2640000,08,33.0,13,130,03,04,08,2020,01,01,4090909.1
3,375.1,2016,03,28,11650,10600,0071,0008,000,9816000,08,375.1,15,140,02,04,05,2020,01,01,12263396.4
0,83.0,2019,12,27,11500,10400,0003,0004,401,2500000,05,83.0,33,150,02,05,12,2020,01,01,5238433.7
2,536.6,2016,11,10,11545,10300,0962,0009,580,2918000,08,536.6,14,140,03,04,06,2020,01,01,3492191.6
1,145.0,2020,12,22,11410,11700,0045,0011,003,2355000,08,145.0,14,110,04,04,10,2020,01,01,4689655.2
1,66.1,2020,02,10,11110,16400,0201,0008,911,4260000,08,66.1,15,150,03,07,08,2020,01,01,7042208.8
0,486.0,2020,05,27,11305,10300,0516,0004,660,1413000,08,486.0,13,150,03,04,12,2020,01,01,1512345.7
4,133.0,2020,02,26,11215,10700,0111,0049,000,11390000,08,133.0,22,210,02,04,01,2020,01,01,25618571.4
1,209.0,2018,06,27,11740,10800,0150,0010,108,3702000,08,167.0,14,110,02,04,08,2020,01,01,4904306.2
1,327.0,2016,08,1,11380,11400,0307,0007,000,1572000,08,327.0,44,110,02,02,10,2020,01,01,917431.2
0,413.0,2018,02,4,11290,13800,0070,0018,913,930600,08,413.0,14,910,00,00,00,2020,01,01,1121065.4
0,136.0,2020,09,25,11350,10500,0044,0044,011,932600,05,136.0,14,720,03,04,12,2020,01,01,2058823.5
1,472.0,2016,06,15,11740,10700,0120,0003,107,580000,01,472.0,44,510,02,04,08,2020,01,01,805084.7
4,114.0,2016,04,25,11530,10600,0073,0017,601,5957000,08,114.0,33,210,02,07,02,2020,01,01,4649122.8
0,83.0,2018,10,24,11230,10600,0218,0017,000,1036000,08,83.0,14,910,00,00,00,2020,01,01,602409.6
4,53.2,2020,12,22,11560,12100,0016,0009,605,5669000,08,53.2,16,240,02,07,01,2020,01,01,15877819.5
0,33.0,2018,03,9,11620,10100,0006,0015,545,930600,08,33.0,15,910,00,00,00,2020,01,01,848484.8
4,40.0,2019,12,27,11500,10400,0089,0001,401,4805000,09,40.0,33,410,02,04,02,2020,01,01,10394500.0
1,33.0,2019,07,24,11590,10500,0063,0161,209,4210000,05,33.0,13,130,04,04,08,2020,01,01,4864242.4
2,136.0,2019,11,18,11530,10100,0292,0129,101,1402000,28,136.0,33,910,02,03,07,2020,01,01,1512500.0
1,89.3,2018,04,30,11560,12100,0020,0003,605,3765000,08,89.3,16,110,02,02,10,2020,01,01,7838745.8
4,588.0,2018,02,8,11590,10700,0318,0012,216,11390000,02,588.0,15,230,02,04,01,2020,01,01,21541411.6
1,166.5,2018,11,8,11620,10200,1647,0003,725,5190000,08,166.5,16,150,02,04,05,2020,01,01,13235915.9
1,80.0,2016,09,29,11650,10300,0634,0060,000,2979000,08,80.0,44,150,02,07,08,2020,01,01,3187500.0
2,174.0,2019,05,9,11350,10500,0606,0012,011,9720000,01,174.0,16,210,02,04,07,2020,01,01,17256954.0
1,62.5,2019,05,2,11110,16000,0188,0011,911,3863000,08,62.5,22,110,02,04,10,2019,01,01,9600000.0
1,89.0,2019,10,31,11170,13100,0060,0044,517,5757000,08,89.0,13,150,03,04,08,2020,01,01,13146067.4
2,76.0,2016,02,2,11530,10600,0052,0119,601,2227000,08,76.0,14,110,03,08,06,2020,01,01,2500000.0
0,44.0,2017,08,25,11350,10300,0217,0012,000,848100,01,44.0,14,910,02,02,00,2020,01,01,2045454.5
2,151.0,2018,02,23,11305,10100,0791,1100,534,2780000,08,151.0,14,130,03,04,07,2020,01,01,3993377.5
3,99.8,2020,12,10,11170,12900,0205,0003,514,18010000,08,99.8,14,230,02,02,05,2020,01,01,25230460.9
3,217.2,2019,11,20,11260,10200,0103,0008,000,6990000,08,217.2,16,210,02,01,05,2020,01,01,12891344.4
1,62.2,2020,05,10,11305,10300,0008,0153,630,2380000,08,62.2,14,110,02,03,08,2020,01,01,5305466.2
1,51.0,2018,11,23,11350,10400,0070,0030,000,2138000,08,51.0,14,110,02,05,08,2020,01,01,2058823.5
1,990.3,2020,03,10,11350,10300,0366,0015,000,2726000,08,990.3,14,130,02,04,08,2020,01,01,5452893.1
3,302.2,2016,04,19,11710,10700,0189,0018,017,7200000,08,302.2,14,240,02,03,04,2020,01,01,6882859.0
1,148.1,2018,07,31,11560,10200,0084,0000,535,4010000,08,148.1,22,230,02,08,08,2020,01,01,16718433.5
1,40.0,2019,03,26,11215,10400,0276,0013,000,3073000,08,40.0,14,150,02,05,08,2020,01,01,6951750.0
1,87.0,2019,11,19,11170,13100,0725,0035,000,6427000,08,87.0,14,160,02,07,09,2020,01,01,17388965.5
1,40.0,2020,06,1,11380,10100,0347,0016,118,2842000,08,40.0,14,110,04,04,08,2020,01,01,2690000.0
2,99.3,2019,05,9,11350,10500,0715,0006,011,9720000,08,99.3,16,210,02,04,07,2020,01,01,17256898.3
1,53.0,2018,09,1,11230,11000,0421,0006,002,2807000,08,53.0,13,110,03,03,10,2020,01,01,7547169.8
1,46.5,2016,03,3,11170,11200,0027,0126,000,4212000,08,46.5,15,110,03,03,10,2020,01,01,5591397.8
