road_type,lot_ar,contract_ym,contract_day,price,key
8m미만,97.1,202007,2,865000000.0,62295799404119489290
8m미만,220.9,202007,4,5500000000.0,74600759110335707640
8m미만,192.0,202007,31,619710000.0,60164560740380986701
8m미만,404.0,202006,29,1933320000.0,62540054642296164641
25m이상,170.0,202005,19,510000000.0,48482047666861842111
8m미만,128.0,201904,18,115000000.0,32662053858027255650
8m미만,258.0,201605,26,851300000.0,90909236993786230371
8m미만,49.0,201610,29,170320000.0,75856494932010884031
8m미만,180.0,201801,8,910000000.0,12139570902389390770
25m미만,186.0,201907,19,105000000.0,68092632036157357770
-,33.0,201908,9,240050000.0,32905623683883268350
25m이상,33.3,202012,1,977000000.0,34665226067996715910
25m미만,342.1,201907,31,3167000000.0,10456394165002084351
12m미만,33.0,201802,5,73450000.0,87855080650009539970
12m미만,754.5,202003,4,5700000000.0,13394402580635124501
8m미만,145.0,201603,15,682560000.0,31985145602208344880
8m미만,268.7,201907,31,2380000000.0,10634256296932023250
12m미만,46.0,201812,26,430000000.0,87336842203778894691
8m미만,89.0,201606,30,168700000.0,5131940853628778470
25m미만,663.3,201901,2,10600000000.0,48852831118138790040
25m미만,480.0,201610,31,4454000000.0,263334228407274901
12m미만,190.0,201803,15,172420000.0,82068019820167215361
25m이상,743.0,202006,13,1350000000.0,64083841497978697421
8m미만,175.0,201912,27,744600000.0,71016893938068584270
8m미만,73.0,201907,5,2649600000.0,24657510045216831230
-,70.7,201803,7,120620000.0,17065999673611090180
25m이상,90.0,202012,1,871000000.0,51966874162144109460
12m미만,45.0,201807,3,283210000.0,54351979315757789270
25m이상,656.8,202008,21,9500000000.0,59991643804977778891
12m미만,586.5,201806,8,4425000000.0,3012712599884021220
8m미만,340.0,202005,20,5260110000.0,87890561174602107121
12m미만,873.7,201608,10,5600000000.0,20519815960752904481
8m미만,298.3,202001,16,4200000000.0,79628789778029935391
8m미만,82.0,202011,19,830540000.0,8572843941616739110
8m미만,95.0,202002,14,1063000000.0,65578839182391338230
12m미만,56.9,201608,25,587190000.0,61293304299209677971
12m미만,55.0,201910,16,184400000.0,17871785539144239300
8m미만,442.0,201802,1,500000000.0,65542356319890501461
8m미만,775.0,201801,15,640000000.0,44730112102627352940
25m이상,73.0,201903,14,647750000.0,13255755190204598411
8m미만,51.4,201806,12,326000000.0,89885005876924120960
8m미만,489.0,201908,5,3563390000.0,6778588528725315740
8m미만,71.0,201805,29,200000000.0,13243090337012219040
8m미만,360.0,201908,23,11710000000.0,11324605632097778190
8m미만,136.0,202010,29,1226580000.0,17672783597826848411
8m미만,67.4,201612,3,389310000.0,90059898942789946311
8m미만,222.0,202011,11,1076000000.0,10200403749158560091
-,58.0,201610,20,404820000.0,65707932169972737371
12m미만,784.0,201909,25,877490000.0,68288130348227994430
8m미만,174.0,201801,30,130000000.0,16620818217654292020
8m미만,112.0,201912,6,567000000.0,73771295933792075641
25m이상,46.0,201803,9,343670000.0,19995591056560458440
-,344.0,201904,12,1496700000.0,22110525472627244511
8m미만,124.1,201603,15,289000000.0,78634311096055668621
-,93.0,201904,25,270000000.0,41517631311064838340
25m미만,126.0,201807,26,565700000.0,72579670910577633501
25m이상,37.7,201812,27,1400000000.0,20312228920670559501
8m미만,383.8,202002,5,1903650000.0,1342570208541199710
8m미만,504.5,201905,7,3183400000.0,72630210267978553851
25m미만,169.0,201907,29,1470000000.0,23609009343291509361
12m미만,238.0,201905,20,334540000.0,24494211392555261000
-,992.0,201802,26,483360000.0,68495786471974915271
25m이상,139.0,201907,2,2517740000.0,51174150139575578201
8m미만,327.5,201904,30,7000000000.0,3427738662585727330
25m미만,94.0,201605,31,100000000.0,79803864262413823390
25m이상,96.0,202012,30,1305000000.0,35876356744662235950
8m미만,90.0,202011,12,207090000.0,17529370079908759050
8m미만,83.0,201802,13,172820000.0,86488561469107131731
25m미만,186.0,201811,10,100000000.0,68092632036157357770
8m미만,314.6,202011,30,5021000000.0,71708810574056024901
8m미만,128.0,201905,13,709000000.0,25434782296404335251
8m미만,97.5,201907,23,1400000000.0,30337737045492167550
8m미만,553.2,201801,17,6350000000.0,88652252679596989231
-,81.0,201608,31,188730000.0,1745973292528024191
-,53.0,201803,9,151580000.0,33445310820071745170
12m미만,92.3,201606,17,837700000.0,26226828627365453080
8m미만,57.9,201604,21,455000000.0,62412549714904418481
8m미만,117.0,201801,11,278000000.0,26287399315059950541
8m미만,232.5,201803,23,2500000000.0,31448263029370344741
8m미만,53.2,201907,3,434510000.0,48039884439065208591
8m미만,34.0,201907,30,200000000.0,74065277753382584380
12m미만,53.4,202001,17,9459870000.0,9112896191740676600
8m미만,215.0,202010,29,1939080000.0,54955074580674669790
12m미만,430.0,201611,11,1690000000.0,15349171270953502191
8m미만,234.0,201801,3,342000000.0,7927824660588080670
25m미만,41.0,202006,6,947820000.0,65077068801064062130
8m미만,82.6,202005,25,1300000000.0,55743379116052028561
8m미만,320.0,201907,17,1417770000.0,65128765374587060440
12m미만,82.0,201612,5,732620000.0,23498531362972436090
12m미만,234.3,201908,12,1134000000.0,60304110302181860851
8m미만,109.4,201910,21,1020000000.0,7962246648049390210
-,94.0,201604,13,32000000.0,82641073974772081991
8m미만,214.2,202009,15,2500000000.0,85938041651269690620
-,437.0,201706,29,483040000.0,22696550069459437340
8m미만,49.3,201911,19,870000000.0,32320993483795644450
25m이상,139.0,201611,9,1280000000.0,51174150139575578201
25m이상,133.3,201612,17,1300000000.0,87452546932681984591
25m미만,371.7,201802,26,2120750000.0,9350237972083014981
8m미만,103.5,201812,13,1248000000.0,62199722312887031410
25m미만,298.5,201905,29,1260000000.0,18220147678235528280
-,93.3,201904,15,2410900000.0,61470047149707928961
-,94.0,201912,19,427700000.0,60553615011342531241
8m미만,619.0,202006,30,247600000.0,62599554191355549021
12m미만,35.0,201610,4,126000000.0,9759582515013125030
12m미만,100.2,201601,22,2000000000.0,25474893748044101271
8m미만,397.0,201812,28,6486920000.0,17402431711944584690
12m미만,129.0,201909,26,430000000.0,8630890169617423841
8m미만,372.0,201907,22,1440000000.0,75938715980971413270
8m미만,310.0,201605,10,150000000.0,44867596342555394841
8m미만,608.0,201805,30,1400000000.0,86565480632406309700
25m미만,281.7,201808,2,1620000000.0,40024927611816541591
8m미만,204.3,202010,19,5051000000.0,91370468514422434890
25m미만,60.0,202007,31,700000000.0,64868178750641868150
25m이상,296.0,201912,30,920000000.0,70510407740111570230
12m미만,60.0,202008,17,360000000.0,27384578552877451360
8m미만,129.0,201602,21,786420000.0,87133913399974867550
8m미만,693.6,201612,23,2406790000.0,9726856675628856360
-,102.0,201811,12,95000000.0,44218010058416077580
8m미만,38.9,202004,29,248000000.0,637407894014138790
8m미만,165.0,201901,25,1468330000.0,6347726020507316581
12m미만,660.0,202011,10,479000000.0,76074047771722727541
25m이상,188.0,201912,31,778320000.0,86562920363110557700
-,44.3,201607,13,156000000.0,57443256757521181401
12m미만,89.6,202006,21,118000000.0,49474821821494815561
8m미만,269.0,201812,11,240000000.0,27345503387212579731
8m미만,34.0,201601,15,110000000.0,49578226603536194140
8m미만,136.0,201803,7,110000000.0,55460431461800148181
25m미만,156.3,201605,31,800000000.0,26985619752182886920
12m미만,39.2,202005,29,392000000.0,7567805431659740181
12m미만,879.0,201906,24,8508720000.0,42200555753212457410
8m미만,36.0,201905,7,140000000.0,28721915690226251201
-,540.0,202010,15,300000000.0,18316164029717104151
25m이상,208.0,201803,9,1484050000.0,64217414495591339191
-,66.0,201903,18,530900000.0,61865534225692520770
8m미만,49.5,201608,22,153480000.0,86545113667460453761
12m미만,198.0,201601,23,840000000.0,61507039130141061550
8m미만,59.5,201601,25,720000000.0,72025013432370186211
8m미만,56.6,201602,1,1541000000.0,16578201861965093870
8m미만,708.0,201912,17,767000000.0,68271072508100684100
12m미만,66.0,201812,10,459000000.0,46543240550976414051
25m이상,51.3,201810,18,894830000.0,64404282814025394140
8m미만,59.5,201903,11,490000000.0,31790783665504539831
8m미만,62.8,201911,7,250000000.0,81314843992689422420
25m이상,285.3,201612,19,4108450000.0,4314808594643460670
8m미만,53.6,201911,26,1000000000.0,21155080447779280000
25m이상,182.2,201611,4,2234960000.0,14384930412305331010
25m미만,245.0,201907,29,2130000000.0,91154856595445123681
8m미만,65.7,201808,7,270000000.0,32533644257655983520
12m미만,47.3,201611,27,278980000.0,36152898727137131541
-,724.0,201704,19,280000000.0,91366944896643310030
8m미만,58.5,201903,26,564600000.0,44939912688469105211
-,686.0,201811,9,1128000000.0,24282706365966590760
8m미만,141.0,201909,25,729300000.0,29383439279746046910
8m미만,86.0,202007,27,1711200000.0,56005837805606907030
8m미만,85.3,202006,15,599000000.0,42950322363310121690
25m이상,69.0,201811,9,324300000.0,28526439202415671321
8m미만,303.8,201612,14,1380000000.0,66471641010547557690
8m미만,96.3,201607,12,535000000.0,75226318863288012550
8m미만,228.0,201904,24,690000000.0,13070675049789448071
-,102.0,201605,20,103000000.0,86952610119945514760
25m미만,160.0,201901,24,829920000.0,77860873416133661601
8m미만,301.0,201612,8,2002000000.0,54673147757080032390
8m미만,140.2,201805,18,800000000.0,79452295834574739761
8m미만,443.0,201606,14,410750000.0,62974911426447149761
25m이상,99.5,201610,31,1260000000.0,86212537014584410531
8m미만,46.0,201803,17,70000000.0,62525701985122881651
8m미만,304.0,201806,12,835450000.0,25765817923267298731
8m미만,135.5,201805,17,2200000000.0,89237897798942844081
-,238.0,201804,11,280840000.0,87539675933465819321
12m미만,131.0,201909,26,271000000.0,41518229425993263081
12m미만,198.8,201811,19,925990000.0,75535706425500965380
8m미만,137.2,201602,12,810000000.0,64783243505996581621
8m미만,113.6,201911,7,430000000.0,37697611789701000451
8m미만,222.0,201912,19,1010100000.0,35243293735333572400
8m미만,44.8,201904,18,226120000.0,34239409979095973691
-,425.0,201810,5,69620000.0,49892759327192329791
8m미만,40.0,201804,6,130000000.0,47315252432906856141
8m미만,143.3,202007,16,1850000000.0,41217233560947943691
25m미만,403.0,202008,28,3549880000.0,89768201615607245230
8m미만,833.0,201807,9,1650000000.0,33278787824563509620
-,37.4,201912,6,257700000.0,16372165124484501391
25m미만,337.7,201912,30,5300000000.0,14795066467677547891
12m미만,191.0,201607,28,650000000.0,14056890631695425090
8m미만,331.0,201611,8,766700000.0,71050819156460149630
8m미만,44.0,201911,22,228000000.0,90355052910282350671
8m미만,192.0,201611,16,640000000.0,54992608495848446430
-,72.7,201704,11,1071000000.0,43416042181781178861
25m미만,33.0,201608,16,220000000.0,89042239206858163881
-,546.0,201702,23,132130000.0,2837829843197134830
8m미만,72.7,202011,3,1303800000.0,57813495216084488061
25m이상,43.0,201912,27,446970000.0,17354323603188968110
8m미만,36.0,202004,28,1000000000.0,72735517102189040740
25m미만,169.0,201808,20,1470000000.0,23609009343291509361
8m미만,49.0,201905,13,139160000.0,76074428955620663930
25m이상,995.0,201801,25,14389740000.0,60387272763674843061
8m미만,190.0,202003,9,1150000000.0,44493960135270937340
25m이상,39.0,201811,26,700000000.0,19026723532990322191
12m미만,61.0,201909,3,213500000.0,50699172653274568320
8m미만,362.0,201610,20,1552890000.0,11373202896607613491
25m이상,850.0,201910,8,2773890000.0,35646834673804398331
12m미만,190.0,201605,12,1100000000.0,23857507545196158251
25m이상,827.2,201903,4,33326560000.0,39075000911034149801
8m미만,282.5,201802,12,6950000000.0,56028384398429633120
-,99.0,201704,15,223000000.0,89540797018109407570
-,168.0,202008,10,741250000.0,33269946020532931691
8m미만,169.0,202012,19,1120000000.0,60689514496305775171
8m미만,53.0,201905,30,145000000.0,20341147343687866590
8m미만,347.0,201909,19,1652000000.0,22990845826453095371
25m이상,46.0,201608,23,281290000.0,88514361359202758680
25m이상,52.3,201610,28,350000000.0,25297324767665612420
25m이상,149.0,201606,24,819500000.0,45540482221135097820
25m이상,66.0,201907,29,575000000.0,58538310830524660491
12m미만,174.9,201905,31,2376190000.0,10526689920323041910
-,33.0,202006,1,84650000.0,13420690451000342720
25m이상,437.0,202012,17,9804490000.0,39380625067130000700
25m이상,917.4,201609,7,6200000000.0,14948741286948431991
8m미만,300.8,202007,17,2193000000.0,72128746999736077781
-,375.0,201710,27,506300000.0,32812231018466803160
-,33.0,201902,19,135000000.0,47281474972700521390
25m미만,375.1,201603,28,4600000000.0,9938385815727186271
-,83.0,201912,27,434790000.0,72636276433553281560
12m미만,536.6,201611,10,1873910000.0,56756599145032536711
8m미만,145.0,202012,22,680000000.0,65202009972932133300
8m미만,66.1,202002,10,465490000.0,74186363227243047501
-,486.0,202005,27,735000000.0,83049641542462161211
25m이상,133.0,202002,26,3407270000.0,17196224360203909811
8m미만,209.0,201806,27,1025000000.0,77613202501811072621
8m미만,327.0,201608,1,300000000.0,77036703748153529511
-,413.0,201802,4,463000000.0,5440895745535557240
-,136.0,202009,25,280000000.0,52132023280664552310
8m미만,472.0,201606,15,380000000.0,17838770828706563821
25m이상,114.0,201604,25,530000000.0,16806327059950315381
-,83.0,201810,24,50000000.0,51371110635677201270
25m이상,53.2,202012,22,844700000.0,44250643563034049771
-,33.0,201803,9,28000000.0,52661102434852383911
25m이상,40.0,201912,27,415780000.0,70196149417732580151
8m미만,33.0,201907,24,160520000.0,39306217573758607890
12m미만,136.0,201911,18,205700000.0,58899794873766638281
8m미만,89.3,201804,30,700000000.0,63857832092411338390
25m이상,588.0,201802,8,12666350000.0,52520546995652051831
8m미만,166.5,201811,8,2203780000.0,57987738360941128121
8m미만,80.0,201609,29,255000000.0,31348242172049724371
12m미만,174.0,201905,9,3002710000.0,26403647948696327240
8m미만,62.5,201905,2,600000000.0,62398093463800291141
8m미만,89.0,201910,31,1170000000.0,68540201345788978120
12m미만,76.0,201602,2,190000000.0,52476296918908887121
-,44.0,201708,25,90000000.0,78136738505410572170
12m미만,151.0,201802,23,603000000.0,49302354518423289170
25m미만,99.8,202012,10,2518000000.0,9956698320918230501
25m미만,217.2,201911,20,2800000000.0,69830468587229858960
8m미만,62.2,202005,10,330000000.0,73292281812835233881
8m미만,51.0,201811,23,105000000.0,88717830146156138160
8m미만,990.3,202003,10,5400000000.0,19209704486333655850
25m미만,302.2,201604,19,2080000000.0,61459702812258348891
8m미만,148.1,201807,31,2476000000.0,59701788919537890500
8m미만,40.0,201903,26,278070000.0,72677355955467844310
8m미만,87.0,201911,19,1512840000.0,39005973124362708481
8m미만,40.0,202006,1,107600000.0,1416136554076092111
12m미만,99.3,201905,9,1713610000.0,70354993408196386940
8m미만,53.0,201809,1,400000000.0,54354914816149361471
8m미만,46.5,201603,3,260000000.0,26998059420710184531
8m미만,40.4,201911,7,180000000.0,77889326294507297171
8m미만,120.2,202011,6,2003840000.0,46633537900912576631
8m미만,186.5,202011,30,1700000000.0,65430598814492783880
8m미만,89.0,202002,13,1973790000.0,51972965369841940370
12m미만,230.0,201910,7,770000000.0,33592451129152264641
-,833.0,201710,30,520000000.0,22448081329648182250
-,169.0,201812,31,76680000.0,5695599762257809130
12m미만,45.0,201903,18,274500000.0,35287325896133722590
25m이상,593.3,201910,7,42374000000.0,85247744189021139001
25m미만,57.6,202001,2,336100000.0,58335986494676017691
12m미만,49.0,202003,19,150000000.0,57435446628273490421
-,330.0,202005,4,300000000.0,88442695109612074130
25m이상,928.7,201612,29,4320000000.0,87745649463838740641
8m미만,95.9,202008,18,667000000.0,16397503779433758900
12m미만,315.5,202002,7,2650000000.0,85020643405079542640
8m미만,56.2,201911,25,340000000.0,7629385959859612151
8m미만,692.0,201803,13,4290200000.0,44434762134865602710
25m이상,110.4,201807,30,976860000.0,30751342859506579010
-,95.0,201803,29,351500000.0,74396948633520281200
8m미만,79.0,201603,8,209120000.0,47219712608810483920
-,163.0,201707,8,119000000.0,46629617270711321811
25m이상,72.5,201904,2,4788800000.0,8954607038486924050
-,896.0,201608,18,460000000.0,38032028875783260231
8m미만,313.0,201809,3,250000000.0,57321003686054190981
8m미만,278.0,201906,13,1536000000.0,7615066186716618991
8m미만,86.9,202006,21,800000000.0,71046685171816371110
25m미만,62.0,201805,9,715100000.0,81741191947815327801
8m미만,57.2,202003,5,330620000.0,90371880386915434451
8m미만,37.0,201803,7,212500000.0,16061625875917115621
-,66.0,201809,10,155000000.0,29642207558307213381
25m이상,115.7,201605,3,2398600000.0,15600927067526258990
25m이상,69.0,201910,29,1878530000.0,2276915010920263310
25m미만,332.5,201604,5,2700000000.0,68224103877399863390
25m이상,52.0,201905,28,986780000.0,48783441772791685361
8m미만,158.0,202008,22,79500000.0,35163252029878992640
25m이상,56.0,201608,16,200000000.0,90263240976811832490
25m이상,205.0,201612,29,900000000.0,25166580170556153670
25m미만,66.0,201606,16,248730000.0,18892294525087855500
8m미만,42.0,201602,26,68000000.0,39529134132208227650
-,223.0,201908,19,122000000.0,18028822197358772120
25m미만,753.0,201610,31,4711330000.0,48741087906788602681
12m미만,178.5,201908,13,9680000000.0,12629265805305198911
8m미만,149.8,201901,15,1400000000.0,2820986237801184881
25m이상,36.7,201910,14,870000000.0,70552420903891971731
12m미만,49.0,201904,8,322200000.0,24059707261733584640
-,129.0,202012,10,100000000.0,84698245029379130441
8m미만,212.0,201812,26,620100000.0,62483749442495454131
25m이상,38.0,201612,29,198170000.0,18674323297692933860
8m미만,332.9,202012,28,2375000000.0,51110569631353765710
-,94.0,201603,2,521000000.0,2780594678314371861
8m미만,292.0,202011,18,890800000.0,58711423489856353630
25m미만,66.7,202011,5,425740000.0,69808230487904110151
8m미만,110.3,201803,5,2110000000.0,55123259632389533231
8m미만,91.0,201812,6,91000000.0,80273941772167102250
8m미만,361.0,202007,8,800000000.0,91919739678523491080
25m이상,107.7,202007,31,1873980000.0,74971645174062599641
8m미만,278.0,202001,16,650000000.0,13305309316204539201
8m미만,38.0,201804,11,166190000.0,39879202424471909640
8m미만,38.2,202004,6,377500000.0,41915262465440828501
8m미만,326.0,201804,22,450000000.0,65472118662887267171
-,75.0,201905,16,170000000.0,84928094085590235321
8m미만,37.0,201607,5,113590000.0,69765379689722876310
8m미만,65.8,201604,25,540000000.0,43844904736564115641
25m이상,232.0,201612,29,1209910000.0,76320192971717671571
8m미만,52.9,201904,3,336000000.0,67826131871328561671
-,38.0,201805,30,100000000.0,46048879184931433341
-,102.0,201801,2,120000000.0,15292761206187131741
25m미만,54.6,202001,20,2878800000.0,52113350324240549351
-,116.0,201606,21,147320000.0,79522644151738579840
25m이상,203.0,202008,10,1184100000.0,75102446976373081421
8m미만,41.0,201911,15,300490000.0,72909637997607271570
12m미만,47.9,201908,8,360000000.0,19185704647204692780
8m미만,33.0,201905,2,250000000.0,86827582533575266400
12m미만,155.0,201612,20,497550000.0,86263754671268126530
8m미만,33.0,202007,7,536420000.0,3478467948288956580
8m미만,60.2,201908,16,503270000.0,51899945800631085441
8m미만,59.5,202003,27,627830000.0,59405822879008570360
-,129.7,201606,27,1209960000.0,30132448282796529831
12m미만,516.0,201803,16,660000000.0,30140258271731826440
12m미만,343.8,201808,24,3100000000.0,7828382636322855751
25m미만,35.0,201904,8,267540000.0,34501027199534699231
12m미만,39.0,201607,20,200000000.0,17690526506391040151
12m미만,35.6,201904,12,161860000.0,67013605039258089510
8m미만,72.7,202003,27,767110000.0,47512983339210088291
8m미만,790.0,202005,12,1289200000.0,63336949568620113461
12m미만,87.0,201911,27,131590000.0,22260185726650935141
25m이상,337.9,201802,10,3480000000.0,56120883330181543140
8m미만,70.0,201602,19,593120000.0,81163510926971960801
12m미만,60.5,202007,9,2396570000.0,71627209212756242350
8m미만,49.4,201809,13,360000000.0,6095039599040083661
25m이상,62.0,201606,24,341000000.0,68563891112578968611
-,136.0,201801,23,650200000.0,28494587594109730721
8m미만,493.6,201901,14,2570000000.0,73676640345756602020
8m미만,360.0,202001,17,11710000000.0,11324605632097778190
-,105.0,201603,3,200000000.0,40559632806829425010
8m미만,182.0,201601,14,467500000.0,21009399534955026420
12m미만,34.1,201808,6,190960000.0,52600225691333845131
12m미만,59.6,201904,8,391900000.0,21753072926827492250
8m미만,50.9,202004,6,216370000.0,32649621812165828440
8m미만,61.5,202003,20,1032000000.0,39931483495588394231
8m미만,96.9,201808,24,1468710000.0,52077222860501120890
-,205.0,202012,6,2150000000.0,27872832319894504650
8m미만,51.9,201803,24,219800000.0,83271119090392209460
-,205.0,201808,21,140000000.0,8877136403884281871
8m미만,182.8,201605,24,1100000000.0,56408355571590675890
-,35.0,201805,1,200000000.0,23280724199727015760
-,473.0,202001,3,1468270000.0,6791765834066057720
12m미만,165.0,201601,25,310000000.0,33856460396745806190
8m미만,74.4,202011,15,2362500000.0,382909746617134711
8m미만,215.0,201911,15,980000000.0,54955074580674669790
12m미만,349.1,201903,9,4000000000.0,52900871250938961251
25m미만,38.0,201803,12,198000000.0,32920851063004680021
25m미만,166.8,201802,6,1650000000.0,90427591626684270400
8m미만,34.0,201608,4,102000000.0,70778119946249069070
8m미만,180.0,201803,23,1075000000.0,17999534998626404030
12m미만,208.0,202005,27,690000000.0,4739319342558378700
8m미만,233.6,201802,19,2296400000.0,46926740751563813721
25m미만,195.0,201907,29,1700000000.0,58478119589913345800
25m이상,308.0,201606,24,1693990000.0,73379970609849585410
-,100.5,201609,19,100000000.0,15247175219667413040
-,773.0,201804,11,2998900000.0,72677456978110983051
8m미만,34.0,201804,23,116960000.0,30247471352416472911
8m미만,87.0,201808,6,421000000.0,58242976978771952571
-,42.2,202011,30,416200000.0,20391348707828122501
25m이상,209.6,202001,7,1100000000.0,34400454100011569241
12m미만,105.0,201907,23,889400000.0,62429785724617379770
8m미만,877.0,201806,12,901240000.0,21083535837659368770
8m미만,93.2,201904,7,260000000.0,67227215071621739681
8m미만,100.0,201810,24,699900000.0,49701652936248003860
-,33.1,202001,20,250250000.0,63826216843703011301
8m미만,308.1,201609,27,3300000000.0,15363776917684123861
8m미만,40.0,201809,18,250000000.0,29410105631782105681
-,711.0,201801,23,450000000.0,65669137160236380690
8m미만,73.0,201612,1,117530000.0,77285746704942922261
8m미만,64.0,202003,5,864640000.0,64014269653731255981
12m미만,42.6,201612,29,183580000.0,51912267482243332840
12m미만,440.0,202007,9,2685000000.0,32994268815015302450
8m미만,37.0,201801,12,260000000.0,38561640976031827771
8m미만,178.6,201908,21,1165010000.0,43724164366659446721
8m미만,204.6,202005,10,1400000000.0,41271547923284519330
12m미만,50.8,202005,6,225000000.0,92059169273533817601
8m미만,198.0,201905,4,930000000.0,48755457574889427731
8m미만,128.9,201904,17,1450000000.0,11828685013335962980
8m미만,195.0,201610,15,300000000.0,18173865095897161730
8m미만,75.7,201904,2,1050000000.0,42801294160349792161
12m미만,153.0,201904,27,736000000.0,50407318175591533910
8m미만,72.3,201905,22,1184890000.0,76211497536557830721
12m미만,76.0,201801,2,483590000.0,6948808696017092061
12m미만,51.6,201801,11,820000000.0,20842308555684673540
12m미만,116.0,201806,12,920000000.0,87793779949846331150
