road_type,lot_ar,contract_yr,contract_mo,contract_day,sgg_cd,bjd_cd,hjd_cd,public_price,jimok_cd,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr
0,42.2,2020,11,30,11590,10500,209,2207000,8,14,910,0,0,0,2020
1,303.8,2016,12,14,11380,10900,116,2848000,8,14,130,2,7,8,2020
1,235.1,2019,2,21,11680,10500,0,12360000,8,15,230,2,4,8,2020
1,58.0,2020,11,19,11470,10200,602,3601000,8,15,150,2,5,8,2020
1,968.0,2018,12,12,11650,11100,0,380800,1,44,510,2,7,8,2020
1,269.2,2016,10,20,11680,10800,0,7428000,8,14,240,2,7,8,2020
1,106.0,2019,3,5,11650,10100,0,1614000,28,43,160,3,5,8,2020
1,159.0,2019,2,7,11590,10700,214,7416000,8,22,240,2,4,8,2020
1,366.2,2020,7,15,11620,10200,695,7212000,8,16,330,2,3,9,2020
2,56.0,2016,1,28,11230,10900,2,3699000,8,15,230,2,7,7,2020
1,70.0,2016,2,19,11230,10800,0,6142000,8,22,240,2,7,2,2020
0,93.6,2017,8,23,11290,12000,905,686400,8,15,910,0,0,0,2017
1,53.2,2019,7,3,11560,12100,605,3763000,8,16,150,2,7,10,2020
4,330.0,2020,8,25,11380,11400,0,3417000,8,14,230,2,5,3,2020
4,38.0,2016,12,29,11530,10600,601,4120000,8,33,140,2,7,2,2020
1,92.0,2020,12,30,11545,10300,560,2909000,8,16,110,3,7,8,2020
2,188.3,2020,1,29,11680,10400,0,6992000,8,14,110,2,8,6,2020
1,85.0,2018,11,9,11590,10700,214,3450000,8,14,110,2,4,10,2020
4,161.0,2016,5,10,11170,13100,0,6593000,8,14,140,2,7,1,2019
3,530.0,2016,4,25,11200,10600,0,2808000,1,14,140,2,4,4,2018
3,310.0,2019,4,16,11590,10200,204,5078000,8,15,320,3,7,4,2020
0,413.0,2018,2,4,11290,13800,913,930600,8,14,910,0,0,0,2020
0,529.0,2018,4,13,11290,10100,901,900000,5,11,730,3,7,12,2020
0,274.0,2019,10,31,11590,10200,204,1244000,1,14,910,0,0,0,2020
2,35.1,2020,6,2,11560,11400,560,4610000,8,33,330,2,3,6,2020
1,515.0,2019,3,26,11740,10700,107,868000,1,44,510,2,4,10,2020
4,617.2,2020,11,10,11380,10700,109,5849000,8,16,230,2,7,3,2020
0,129.0,2017,11,22,11650,10400,0,375500,1,44,510,3,7,12,2020
1,337.0,2020,12,8,11650,11000,0,390000,1,44,510,3,7,10,2020
3,262.4,2018,6,28,11500,10300,301,4166000,8,15,230,2,2,4,2020
4,133.3,2016,12,17,11290,11100,904,7338000,8,22,240,2,2,1,2019
2,397.0,2020,6,28,11260,10600,19,805800,1,43,510,2,1,7,2020
1,136.0,2018,2,20,11215,10700,0,16560000,1,22,220,2,7,2,2020
0,711.0,2018,1,23,11650,10900,0,396900,1,44,510,3,7,12,2020
0,807.0,2017,10,11,11110,18400,905,62800,5,44,720,5,8,12,2020
2,220.1,2020,10,27,11380,11400,0,2358000,8,11,150,2,3,6,2020
1,180.0,2018,10,31,11500,10900,901,2425000,1,14,150,2,4,8,2020
1,175.0,2018,10,1,11530,10700,701,3030000,8,22,160,3,4,10,2020
0,615.0,2017,10,11,11110,18400,905,71400,5,44,720,4,7,12,2020
1,222.0,2019,12,19,11410,11100,2,3400000,8,14,150,3,2,2,2020
1,980.0,2018,3,3,11500,11100,111,161600,2,44,620,2,4,8,2020
1,38.0,2020,6,1,11380,10100,118,3070000,8,14,110,3,2,8,2020
2,47.0,2020,11,14,11530,10600,601,2976000,8,14,110,3,4,6,2020
1,261.0,2020,9,15,11530,10800,800,1995000,8,14,110,2,7,10,2020
2,53.5,2018,5,28,11170,12200,510,11100000,8,22,230,2,7,2,2020
1,89.3,2020,1,3,11110,13600,910,11660000,8,22,210,2,7,11,2020
2,251.0,2018,4,26,11320,10600,3,333900,2,44,510,2,5,6,2020
1,98.3,2016,10,11,11170,11800,507,5528000,8,14,210,2,7,10,2020
1,764.0,2018,5,17,11110,18300,906,2680000,8,11,110,5,4,8,2020
1,164.5,2016,9,26,11545,10200,520,2407000,8,14,110,2,3,8,2020
1,65.1,2016,6,9,11140,14700,0,5710000,8,15,230,2,3,8,2020
4,571.0,2019,12,12,11170,10700,503,15930000,8,22,210,3,4,1,2020
2,440.0,2020,7,9,11530,10200,202,5234000,8,14,230,2,7,6,2020
1,62.6,2019,1,11,11140,13900,4,4406000,8,13,240,3,4,8,2020
4,74.6,2020,1,8,11170,11300,506,9082000,8,22,210,2,3,1,2020
1,107.0,2019,11,15,11590,10200,203,3400000,8,14,150,3,4,8,2020
2,34.1,2018,8,6,11170,11200,506,4915000,8,14,110,3,7,6,2020
4,657.4,2020,9,3,11530,10200,205,4425000,8,14,240,2,3,3,2020
4,69.0,2019,10,29,11530,10100,101,7229000,8,16,210,2,4,1,2020
1,190.0,2020,3,9,11230,10900,1,2842000,8,14,110,2,7,10,2020
1,403.0,2019,6,12,11470,10200,602,2779000,8,13,130,3,4,8,2020
1,153.1,2018,3,6,11620,10100,595,4113000,8,16,160,2,8,8,2020
0,53.6,2020,5,28,11140,16600,1,5709000,8,22,910,0,0,0,2020
1,79.0,2018,1,5,11260,10600,19,1934000,8,13,130,3,7,9,2020
3,767.7,2019,1,23,11680,10400,0,13640000,8,15,140,2,2,5,2020
1,506.0,2019,9,17,11320,10500,3,2152000,8,14,150,2,7,8,2020
0,53.0,2018,4,13,11290,10100,901,953700,5,11,910,0,0,0,2020
0,456.0,2020,1,3,11200,10700,0,1782000,8,15,910,0,0,0,2020
4,392.0,2020,5,26,11110,18300,906,3907000,1,14,320,2,7,3,2020
1,89.0,2018,1,23,11530,10800,0,3384000,8,22,150,2,7,8,2020
3,130.0,2020,10,21,11590,10100,201,5207000,8,14,330,3,7,5,2020
4,46.3,2020,2,28,11110,13400,910,13300000,8,22,210,2,7,2,2020
1,142.0,2016,4,13,11590,10800,218,3410000,8,14,330,2,7,8,2020
0,40.0,2016,12,23,11500,10300,306,109100,5,13,720,4,4,12,2020
1,90.2,2020,9,21,11545,10300,600,2465000,8,14,150,2,8,8,2020
1,34.4,2016,8,3,11290,13000,907,3320000,8,16,110,2,2,10,2020
0,46.0,2016,6,22,11380,10300,102,4360000,1,16,160,2,7,8,2020
1,96.0,2016,6,27,11410,11800,2,3000000,8,14,150,2,4,5,2020
1,186.0,2020,1,30,11500,11000,110,180200,2,44,610,1,5,10,2020
4,325.9,2020,2,28,11680,10800,0,18620000,8,22,220,2,3,1,2020
4,751.5,2018,8,1,11545,10100,510,5521000,12,16,240,2,4,1,2020
0,172.0,2019,9,8,11380,10100,118,117700,5,13,720,4,4,12,2020
0,340.0,2020,5,26,11110,18300,906,2150000,8,11,150,3,7,12,2020
1,301.0,2018,2,13,11350,10300,0,2740000,8,14,130,2,3,8,2020
4,70.0,2020,12,16,11170,13200,519,8225000,8,15,240,2,7,3,2020
2,129.0,2019,9,26,11350,10500,11,2316000,1,14,160,2,4,7,2020
1,77.0,2016,6,30,11290,13500,910,2047000,8,14,130,2,8,0,2017
0,866.0,2018,6,14,11650,10400,0,137000,2,44,510,3,7,12,2020
4,93.0,2018,1,31,11530,10700,704,4074000,2,33,140,2,7,3,2020
0,40.0,2020,7,31,11140,14300,5,5088000,8,15,230,2,4,12,2020
1,209.0,2018,6,27,11740,10800,108,3702000,8,14,110,2,4,8,2020
2,49.6,2016,7,15,11170,12800,512,22100000,8,22,240,2,4,2,2020
3,35.0,2016,6,16,11500,10900,901,3942000,8,14,210,2,4,5,2020
1,49.0,2019,5,13,11350,10600,0,2289000,8,14,160,2,4,8,2020
1,46.0,2020,1,13,11530,10600,602,801900,28,13,910,3,1,10,2020
2,76.0,2020,7,3,11410,11800,1,4960000,8,15,240,2,4,6,2020
1,69.0,2016,1,19,11380,10300,104,1140000,8,44,150,3,7,10,2020
0,55.0,2017,7,7,11410,11800,0,818400,5,14,910,0,0,0,2020
4,85.0,2019,10,8,11110,18300,906,4589000,5,14,230,2,7,2,2020
4,512.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020
1,69.0,2016,12,26,11380,10100,118,3530000,8,15,150,2,7,3,2020
3,98.0,2020,9,14,11530,10600,601,1240000,8,15,910,2,2,4,2020
1,166.2,2020,5,20,11680,11400,0,5660000,8,13,110,2,4,9,2020
4,984.7,2020,2,25,11110,17700,908,19000000,8,22,210,2,4,2,2020
0,195.0,2019,11,14,11530,10900,109,339500,1,44,510,2,7,12,2020
1,40.0,2018,4,6,11560,13300,710,2648000,8,14,110,2,7,8,2020
4,335.0,2016,2,26,11140,11200,2,21670000,8,22,210,2,4,3,2020
2,145.5,2016,8,17,11440,10700,0,5958000,8,15,320,3,7,6,2020
1,135.5,2018,5,17,11140,12500,3,15900000,8,22,220,2,3,4,2020
1,387.0,2019,3,29,11650,10300,0,3933000,8,11,110,3,4,8,2020
1,147.0,2019,3,18,11290,13500,910,2478000,8,14,150,2,4,10,2020
0,172.0,2017,2,15,11500,11000,110,288400,28,44,530,1,4,12,2020
0,93.0,2016,10,20,11380,10700,110,4290000,22,15,140,2,4,2,2020
3,223.0,2016,4,25,11200,10600,0,2808000,1,14,140,2,4,4,2018
0,129.7,2016,6,27,11650,10200,0,6174000,8,14,130,2,4,8,2020
2,45.7,2016,6,2,11290,12200,906,3060000,8,14,150,3,4,6,2020
0,79.0,2017,12,20,11590,10600,214,3950000,8,14,150,2,7,8,2020
2,141.4,2016,4,30,11620,10100,595,3300000,8,13,110,3,3,6,2020
1,340.0,2020,5,20,11200,11400,0,6118000,1,33,430,2,4,8,2020
0,88.0,2019,12,30,11290,13400,909,1430000,8,22,910,0,0,0,2020
3,73.5,2018,9,3,11200,11200,0,4521000,8,14,110,3,4,4,2020
0,367.0,2017,10,11,11110,18400,905,69200,5,44,720,4,4,12,2020
1,326.0,2018,9,5,11500,10900,901,3448000,8,14,330,2,7,9,2020
1,619.0,2020,6,30,11320,10600,3,637000,5,13,730,3,4,8,2020
2,43.0,2020,10,6,11290,13600,911,4680000,8,22,150,2,4,7,2020
1,298.0,2016,6,30,11560,13200,670,2525000,2,14,160,2,2,9,2020
1,38.0,2016,10,15,11650,10900,0,2797000,8,11,150,3,4,10,2020
1,961.0,2019,8,26,11650,10400,0,713000,1,44,510,2,7,8,2020
0,201.0,2017,6,1,11740,10600,106,603400,1,44,510,2,5,12,2020
1,53.0,2018,9,1,11230,11000,2,2807000,8,13,110,3,3,10,2020
1,139.0,2018,11,7,11530,10900,109,2149000,1,14,150,3,4,8,2020
1,67.2,2018,6,18,11140,16500,14,8920000,8,22,240,2,4,5,2020
0,37.0,2019,7,24,11590,10500,209,4210000,8,13,130,4,4,8,2020
0,34.4,2017,6,30,11260,10200,10,1085000,14,16,910,0,0,0,2017
0,50.0,2020,1,3,11200,10700,0,1504000,8,15,910,3,0,0,2020
4,296.0,2019,12,30,11320,10800,1,3032000,1,14,230,2,4,2,2020
1,330.0,2016,10,4,11290,13300,908,1300000,8,44,150,3,4,8,2020
4,75.0,2020,9,8,11560,10800,535,6346000,8,33,210,2,7,2,2020
1,228.0,2019,4,24,11530,10800,800,1605000,8,14,130,2,4,10,2020
4,44.6,2019,8,13,11680,10400,0,28720000,8,22,210,2,4,2,2020
3,734.8,2019,8,6,11710,10600,14,6238000,8,14,330,2,4,5,2019
2,63.5,2020,11,25,11140,15700,7,22800000,8,22,210,2,4,6,2020
3,62.0,2018,5,9,11230,10900,1,6110000,8,16,220,2,7,5,2020
4,55.0,2020,5,20,11500,10900,902,474500,5,44,530,2,5,1,2020
1,99.0,2018,12,17,11260,10100,7,2628000,8,14,160,2,4,9,2020
1,777.0,2020,1,2,11740,10200,102,2500000,8,44,150,2,7,8,2020
1,375.9,2020,12,18,11440,12200,0,11100000,8,22,240,2,3,8,2020
1,165.0,2018,10,4,11200,11400,0,6256000,8,14,130,2,8,8,2020
2,97.0,2018,4,25,11740,10900,109,6230000,8,22,240,2,4,6,2019
0,304.0,2018,10,2,11380,10800,0,848100,8,14,910,0,0,0,2020
0,42.0,2020,5,20,11620,10200,775,937200,5,14,910,0,0,0,2020
1,36.0,2018,11,23,11380,10100,0,2229000,25,13,160,3,7,8,2020
4,311.0,2018,5,25,11380,10100,118,3530000,8,15,150,2,7,3,2020
1,82.7,2018,11,12,11140,13200,6,8120000,8,22,210,2,2,10,2020
3,153.1,2019,4,9,11170,10100,501,1121000,5,13,160,3,4,4,2020
4,552.0,2020,5,26,11110,18300,906,3907000,1,14,320,2,7,3,2020
1,38.0,2018,1,29,11440,10900,0,4140000,10,14,150,3,7,3,2020
3,845.0,2020,9,25,11260,10600,19,3505000,1,14,230,2,4,5,2020
1,300.8,2020,7,17,11470,10200,602,3580000,8,14,160,2,1,8,2020
4,63.0,2019,10,21,11620,10200,645,7020000,8,15,230,2,4,3,2020
1,183.9,2020,5,7,11260,10200,9,2141000,8,14,150,3,4,8,2020
0,271.0,2017,5,11,11740,10700,107,532300,2,44,510,2,4,12,2020
1,80.0,2019,7,9,11290,11500,904,4106000,8,14,130,2,3,7,2020
1,443.0,2018,7,10,11500,11200,112,200000,2,44,510,2,4,8,2020
0,166.1,2018,12,20,11380,11000,117,3660000,8,14,150,2,7,2,2020
1,118.0,2020,10,23,11230,10400,4,3193000,8,14,110,2,4,8,2020
1,723.0,2019,10,31,11170,13100,517,5757000,8,13,150,3,4,8,2020
1,82.0,2016,1,11,11170,10900,504,3330000,8,13,110,3,1,10,2020
2,556.0,2019,4,8,11590,10700,215,5281000,8,14,320,2,7,7,2020
4,596.2,2019,10,7,11680,10100,0,46450000,8,22,210,2,3,1,2020
1,122.3,2019,9,10,11110,13700,910,10860000,8,22,210,2,4,10,2020
1,354.0,2018,2,10,11170,13200,519,5830000,8,15,150,3,7,10,2020
3,98.0,2018,6,20,11230,10200,0,9000000,8,22,320,2,4,5,2020
2,489.1,2016,4,8,11650,10800,0,8160000,8,15,230,2,2,7,2020
1,330.0,2016,11,1,11740,10600,106,697600,2,44,510,2,7,8,2020
1,33.0,2019,5,2,11500,10900,901,3030000,8,14,110,2,4,10,2020
1,210.0,2020,5,28,11110,18300,906,3163000,1,13,210,2,4,8,2020
4,55.5,2019,8,1,11170,12800,0,12980000,8,14,210,2,7,3,2020
2,178.5,2019,8,13,11140,10700,3,26200000,11,22,230,2,4,6,2020
1,33.1,2018,3,28,11140,15600,7,23400000,8,22,210,2,4,5,2020
1,221.0,2019,11,14,11410,11000,1,1372000,8,14,910,3,1,8,2020
1,129.0,2016,2,21,11590,10800,218,2667000,8,14,330,2,7,8,2016
3,34.3,2018,7,26,11305,10100,535,3286000,8,14,130,2,4,5,2020
4,231.0,2018,12,10,11530,10800,800,2560000,8,13,130,3,4,1,2020
1,136.7,2020,4,26,11410,11900,0,2187000,8,14,110,3,4,10,2020
1,214.2,2020,9,15,11680,10300,0,4800000,8,14,110,2,3,8,2020
1,912.0,2018,5,15,11290,10100,901,393300,5,11,730,3,7,10,2020
0,136.0,2017,11,14,11260,10200,9,2791000,8,14,160,2,4,8,2020
3,103.2,2018,5,17,11140,12500,3,15900000,8,22,220,2,3,4,2020
3,77.0,2018,11,29,11290,13500,910,3868000,8,14,310,2,4,4,2020
4,69.0,2019,7,25,11215,10500,0,10250000,8,16,310,2,2,2,2020
1,301.0,2020,9,7,11590,10200,205,3308000,28,14,150,3,4,8,2020
1,141.0,2019,9,25,11350,10500,11,2271000,2,14,160,2,7,8,2020
3,41.0,2020,6,6,11140,15700,7,14100000,8,22,210,2,4,4,2020
1,172.4,2016,2,28,11650,10200,0,6195000,8,14,150,2,1,9,2020
1,33.0,2020,7,7,11380,10100,118,2610000,15,14,110,4,4,10,2020
3,119.5,2016,5,20,11170,11900,0,4853000,5,13,160,3,4,4,2020
0,417.0,2017,8,30,11560,13300,700,5330000,8,14,140,2,4,2,2020
0,142.0,2019,6,25,11290,13800,913,890300,8,13,910,0,0,0,2020
1,347.0,2019,9,19,11410,11000,3,2870000,8,13,110,2,1,9,2020
1,446.0,2020,2,7,11410,11000,3,3348000,8,14,110,3,8,10,2020
1,388.8,2016,3,14,11410,11700,1,4445000,8,13,230,2,3,8,2020
1,248.7,2020,3,26,11680,10100,0,8390000,8,13,310,2,3,8,2020
1,115.0,2018,4,25,11740,10900,109,6230000,8,22,240,2,4,6,2019
1,48.0,2018,1,15,11740,10700,107,774300,8,44,510,2,7,8,2020
1,110.3,2018,3,5,11650,10700,0,26440000,8,22,210,2,4,3,2020
1,872.0,2019,5,2,11110,18300,906,2441000,8,11,160,5,4,8,2020
1,200.8,2018,2,27,11680,10100,0,6243000,8,15,160,2,3,8,2020
1,103.8,2016,8,6,11260,10500,17,2876000,8,15,160,2,3,8,2020
1,306.1,2019,3,13,11545,10300,560,4426000,8,22,210,2,5,8,2020
4,271.0,2020,12,17,11140,16200,8,8521000,8,15,210,2,1,1,2020
1,106.1,2020,12,15,11410,11600,0,2835000,8,16,110,3,7,10,2020
4,438.3,2018,8,8,11530,11100,111,3750000,8,16,210,2,3,2,2020
0,268.0,2016,12,22,11650,11000,0,417900,1,44,510,3,7,12,2020
0,83.0,2020,10,13,11560,13200,515,1237000,8,14,910,0,0,0,2020
4,196.7,2020,4,17,11650,10600,0,12300000,8,15,160,2,3,1,2020
0,205.0,2017,4,20,11290,10300,902,3043000,5,15,130,3,4,6,2018
1,62.5,2019,5,2,11110,16000,911,3863000,8,22,110,2,4,10,2019
1,44.0,2016,5,2,11590,10700,215,1470000,8,13,160,3,7,8,2020
1,76.0,2020,2,16,11170,11700,507,4695000,8,22,210,2,4,9,2020
1,602.0,2016,7,7,11740,10200,102,270000,2,44,510,2,7,8,2020
1,57.9,2019,5,14,11200,10300,0,5840000,8,16,240,2,4,6,2020
1,71.0,2018,1,24,11305,10100,534,1687000,8,13,110,3,4,10,2020
2,93.0,2018,1,6,11410,11100,2,3400000,8,14,150,3,2,2,2020
1,41.0,2019,11,15,11380,10300,104,8198000,8,22,210,2,1,8,2020
0,93.0,2018,4,16,11380,10300,103,1349000,8,16,910,0,0,0,2020
1,60.0,2018,11,21,11290,13600,911,6480000,11,16,310,2,4,3,2020
3,344.0,2019,12,26,11440,11800,0,5472000,8,14,320,2,7,5,2020
4,89.6,2019,10,14,11140,17100,15,7226000,8,16,110,2,8,1,2020
3,66.1,2018,8,9,11110,12100,903,11800000,8,16,310,2,4,4,2020
1,59.8,2018,6,15,11590,10300,203,2954000,8,14,110,3,4,10,2020
4,52.0,2019,5,28,11290,13400,909,13600000,8,16,230,2,2,1,2020
2,63.0,2016,1,22,11170,13600,520,3102000,8,15,910,3,7,7,2020
1,191.0,2016,10,27,11350,10400,0,1874000,8,13,160,2,4,10,2020
1,539.0,2018,8,24,11320,10800,1,312200,5,44,610,2,7,8,2020
1,109.8,2020,6,25,11260,10100,7,3880000,8,16,330,2,3,10,2020
3,114.0,2019,6,1,11230,10900,0,3140000,8,15,150,2,4,5,2019
0,175.0,2016,6,30,11560,13300,700,5330000,8,14,140,2,4,2,2020
1,81.7,2016,5,20,11620,10100,615,4027000,8,14,330,2,4,8,2020
1,96.0,2016,8,8,11290,13600,911,4380000,8,16,330,2,3,8,2020
3,251.2,2016,10,25,11140,15400,6,11780000,8,22,240,2,4,4,2020
1,60.0,2018,7,9,11410,11700,3,2499000,8,13,150,3,7,10,2020
4,223.0,2016,1,29,11380,10100,118,5730000,8,14,210,2,4,1,2020
4,199.0,2020,1,22,11350,10500,14,3760000,8,14,140,2,7,2,2020
0,61.6,2017,10,20,11290,13400,909,2960000,8,14,150,2,4,8,2020
1,85.0,2016,11,22,11560,10200,535,4855000,8,16,160,2,4,8,2020
1,331.0,2016,6,24,11560,10800,535,3714000,8,15,210,2,3,8,2020
1,60.3,2019,11,7,11290,13400,909,2961000,8,16,110,2,8,10,2020
2,33.0,2019,9,25,11350,10500,11,2517000,1,14,160,2,4,6,2020
1,35.7,2016,6,13,11290,13400,909,2960000,8,14,150,2,4,8,2020
1,36.0,2020,11,26,11110,18200,906,2407000,5,13,110,5,4,9,2020
4,205.2,2016,12,29,11320,10600,1,4378000,8,15,220,2,7,2,2020
1,504.5,2019,5,7,11110,10200,901,2688000,8,13,160,4,8,8,2020
3,99.8,2020,12,10,11170,12900,514,18010000,8,14,230,2,2,5,2020
1,128.0,2019,4,18,11740,10300,103,889300,1,44,510,2,4,8,2020
0,235.0,2016,5,31,11620,10200,745,1042000,2,15,910,0,0,0,2020
1,93.6,2019,4,30,11215,10100,1,3562000,8,14,310,2,4,6,2020
0,63.0,2020,8,7,11410,11700,0,899200,8,13,910,0,0,0,2020
1,815.0,2018,11,22,11170,13100,518,10470000,8,11,160,3,4,9,2020
1,210.0,2016,6,14,11470,10100,507,574200,28,14,910,2,7,8,2016
1,117.8,2018,12,25,11470,10100,503,4260000,10,14,150,2,4,7,2020
4,36.7,2019,10,14,11140,17100,15,7226000,8,16,110,2,8,1,2020
0,185.5,2017,1,3,11140,17100,15,1597000,8,16,910,0,0,0,2020
0,76.0,2020,2,3,11110,10100,901,3686000,5,13,150,3,4,12,2020
2,170.0,2019,5,9,11350,10500,11,9720000,1,16,210,2,4,7,2020
1,215.0,2019,11,15,11290,12500,906,4542000,8,15,230,2,4,8,2020
0,238.0,2018,4,11,11590,10600,214,3950000,8,14,150,2,7,8,2020
3,140.0,2016,9,7,11350,10300,0,4147000,5,14,240,2,7,0,2017
2,198.8,2018,11,19,11260,10100,3,2988000,8,14,150,2,7,7,2020
2,231.6,2020,11,12,11680,10100,0,5491000,8,15,160,2,8,6,2020
1,226.3,2020,1,16,11650,10800,0,6800000,8,14,150,2,3,8,2020
1,75.7,2018,3,14,11170,12400,510,8458000,8,16,110,2,4,10,2020
1,36.4,2020,7,6,11170,10700,503,9490000,8,14,240,2,4,8,2020
0,46.0,2019,11,14,11650,10200,0,285600,5,13,720,3,7,12,2020
1,803.0,2018,1,11,11650,10900,0,415000,2,44,510,2,7,10,2020
1,45.0,2018,12,28,11305,10300,645,1630000,8,13,110,2,7,8,2020
4,106.5,2016,12,12,11290,11100,904,7338000,8,22,240,2,2,1,2019
1,207.0,2016,12,29,11680,10400,0,13640000,8,15,140,2,2,5,2020
2,44.3,2016,8,16,11290,10900,903,4626000,8,14,320,2,5,6,2020
1,35.4,2018,4,30,11560,12100,605,3727000,8,16,110,2,4,10,2020
1,102.2,2019,11,7,11290,13400,909,3578000,8,16,110,2,2,10,2020
3,120.0,2020,7,15,11215,10500,3,7093000,8,15,220,2,5,5,2020
0,45.0,2020,10,9,11170,13600,520,2336000,8,16,910,0,0,0,2020
1,675.0,2020,5,21,11320,10600,3,277700,5,13,730,3,7,10,2020
1,315.0,2019,8,8,11470,10100,502,3210000,2,14,320,2,7,8,2020
1,528.6,2019,11,12,11170,10100,501,6134000,8,14,230,2,1,8,2020
1,220.9,2020,7,4,11650,10200,0,6749000,8,14,210,2,4,8,2020
1,72.0,2018,1,4,11215,10100,4,2325000,8,13,130,3,4,8,2020
1,102.0,2018,2,28,11500,10700,0,554400,5,43,910,3,4,8,2020
2,243.0,2016,5,20,11260,10200,9,3197000,8,14,130,2,4,7,2020
1,195.0,2018,5,30,11170,10400,503,3905000,8,14,110,3,4,10,2018
1,109.4,2018,7,26,11140,13600,5,5455000,8,14,220,2,2,9,2020
4,487.0,2019,11,11,11710,11100,9,965000,2,44,530,1,7,1,2020
2,50.0,2020,12,10,11215,10400,0,3880000,8,14,320,2,7,6,2020
4,350.0,2019,6,24,11650,10100,0,2992000,28,43,240,2,8,1,2020
4,99.5,2016,3,17,11170,12500,511,27600000,8,22,240,2,4,2,2018
2,309.6,2020,5,21,11650,10800,0,6293000,8,14,150,2,1,6,2020
1,299.5,2018,12,11,11530,10300,103,4980000,8,33,210,2,4,8,2020
0,66.0,2018,9,10,11740,10700,107,704700,8,44,510,2,7,12,2020
1,59.2,2016,1,19,11380,10700,112,4030000,8,15,160,2,4,9,2020
0,292.0,2017,7,7,11530,10600,601,2455000,28,33,410,2,7,6,2020
0,116.0,2016,6,21,11560,13300,700,5330000,8,14,140,2,4,2,2020
1,792.0,2016,7,19,11500,10800,108,573800,1,43,530,2,4,10,2020
1,138.5,2018,3,16,11590,10200,203,3369000,8,14,110,3,4,10,2020
0,79.0,2017,11,3,11440,10500,0,1646000,16,14,910,2,7,9,2020
1,50.0,2018,2,14,11110,18400,905,1687000,8,44,110,3,7,10,2020
1,99.0,2019,11,7,11290,13400,909,3320000,8,16,110,2,4,10,2020
1,165.0,2020,12,7,11440,11400,0,6568000,8,15,330,3,4,10,2020
1,188.4,2018,6,19,11110,13600,910,13860000,8,22,230,2,4,11,2020
1,90.4,2018,7,16,11740,10900,109,3875000,8,14,150,2,3,9,2020
1,326.0,2018,4,22,11110,18300,906,2331000,8,11,150,5,8,8,2020
1,37.8,2020,12,1,11440,12300,0,5970000,8,14,310,2,2,8,2020
1,49.0,2016,10,29,11290,13300,908,2059000,8,15,110,2,7,8,2018
1,42.0,2016,2,26,11320,10800,1,1171000,1,13,510,2,4,9,2020
1,194.0,2016,7,27,11290,13800,913,3307000,8,23,150,2,4,8,2020
2,47.0,2018,10,8,11290,13800,913,2844000,8,14,160,2,2,7,2019
1,671.0,2016,10,25,11110,18400,905,360000,1,44,510,4,7,8,2020
1,192.0,2020,7,31,11110,18400,905,1877000,8,11,150,4,4,10,2020
1,159.7,2019,3,7,11170,10100,501,3675000,8,14,110,3,7,10,2020
1,87.0,2019,11,19,11170,13100,0,6427000,8,14,160,2,7,9,2020
1,701.0,2016,1,26,11320,10500,1,1636000,8,13,130,2,4,8,2020
4,347.0,2019,10,21,11620,10200,645,7020000,8,15,230,2,4,3,2020
1,164.6,2020,8,15,11380,11400,0,1865000,8,11,150,2,8,8,2020
4,264.0,2020,12,16,11170,13200,519,8225000,1,15,240,2,7,3,2020
1,60.0,2018,9,5,11500,10900,901,3448000,8,14,330,2,7,9,2020
1,56.0,2016,12,30,11380,10300,0,2790000,8,13,110,2,4,8,2020
4,96.0,2019,12,2,11545,10300,560,6944000,8,22,230,2,4,1,2020
4,190.1,2016,12,12,11290,11100,0,7338000,8,22,210,2,2,1,2020
4,298.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020
1,142.1,2020,10,29,11110,16400,911,6426000,8,22,320,2,4,8,2020
1,202.8,2019,2,20,11290,10200,901,4860000,8,14,310,2,4,7,2020
4,47.0,2018,8,9,11290,13800,913,4520000,8,13,210,2,5,2,2020
1,225.7,2020,11,6,11470,10200,604,3487000,8,14,150,3,2,9,2020
0,34.0,2019,10,25,11200,11800,0,976800,8,14,910,2,0,0,2020
1,33.0,2019,7,27,11170,13600,520,2214000,8,13,910,3,3,8,2020
4,523.6,2020,2,28,11680,10800,0,18620000,8,22,220,2,3,1,2020
0,853.0,2020,11,24,11680,11100,0,750800,8,44,510,2,2,12,2020
4,536.9,2016,6,10,11650,10100,0,9856000,8,15,240,2,3,2,2020
1,159.0,2019,11,11,11380,11000,117,3660000,8,14,150,2,7,2,2020
1,45.0,2016,12,30,11200,11400,0,2046000,8,16,910,2,0,0,2020
2,57.0,2019,9,25,11350,10500,11,2517000,1,14,160,2,4,6,2020
1,764.0,2018,3,19,11110,18300,906,583700,8,11,150,5,4,8,2020
1,36.0,2020,4,28,11140,16500,14,4356000,8,22,230,2,7,10,2020
2,133.0,2019,7,26,11320,10800,2,3119000,8,14,310,2,7,7,2020
1,37.0,2016,7,5,11440,10800,0,2034000,8,14,110,3,7,10,2016
1,109.0,2016,6,14,11470,10100,507,1569000,28,14,410,2,7,8,2016
3,371.7,2018,2,26,11140,12900,3,4840000,8,13,210,3,4,4,2020
0,48.0,2019,9,25,11110,17400,915,2497000,8,14,160,5,7,8,2020
