road_type,lot_ar,contract_yr,contract_mo,contract_day,latitude,longitude,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
1,52.0,2019,11,7,37.6064865320738,127.02648331630698,11290,13400,1064,0019,909,3638000,08,52.0,16,110,02,03,10,2020,01,01,4192307.7
0,40.0,2020,07,31,37.560460068324794,127.00598292267549,11140,14300,0062,0061,005,5088000,08,40.0,15,230,02,04,12,2020,01,01,9660000.0
1,46.0,2020,05,18,37.60934066034666,127.01326579305065,11290,13300,0970,0036,908,2169000,08,46.0,14,110,03,07,08,2020,01,01,3478260.9
1,45.0,2016,12,30,37.549676510664526,127.0437310251186,11200,11400,0671,0192,000,2046000,08,45.0,16,910,02,00,00,2020,01,01,5333333.3
1,1000.0,2018,01,30,37.46084203449696,127.06343318970757,11650,10900,0291,0000,000,490000,01,1000.0,44,510,02,07,10,2020,01,01,900000.0
0,324.0,2017,10,11,37.593588149011836,126.95964701447949,11110,18400,0369,0039,905,71400,05,324.0,44,720,04,07,12,2020,01,01,92993.8
1,95.9,2016,12,19,37.522727350372726,126.89237683910643,11560,11200,0048,0038,550,3379000,08,95.9,33,110,02,07,10,2020,01,01,3962460.9
3,74.7,2018,11,9,37.56712765203055,126.97001610313684,11140,16700,0027,0010,001,7629000,08,74.7,15,230,02,04,04,2020,01,01,18447121.8
1,90.0,2019,12,31,37.46276634185695,126.93133644048251,11620,10200,0069,0024,745,2793000,05,90.0,14,110,03,04,10,2020,01,01,3440000.0
1,240.0,2020,11,18,37.60052817224524,126.94590576515336,11410,11800,0011,0204,002,2021000,08,240.0,14,110,04,07,10,2020,01,01,3208083.3
1,182.0,2020,08,7,37.58256390572565,126.92452633363011,11410,12000,0012,0001,002,3034000,08,182.0,14,150,02,03,09,2020,01,01,5654505.5
4,476.9,2016,08,23,37.51205308885934,127.05093420197917,11680,10500,0116,0001,000,25260000,08,476.9,22,210,02,04,03,2020,01,01,35360411.0
1,301.0,2020,09,7,37.50039957547582,126.92995627854684,11590,10200,0335,0145,205,3308000,28,301.0,14,150,03,04,08,2020,01,01,8616279.1
3,169.9,2019,06,20,37.609263490618964,126.91134062627584,11380,10500,0016,0058,107,3613000,08,169.9,14,310,02,07,05,2020,01,01,5650382.6
1,392.0,2020,07,8,37.593619698615434,126.99020996465961,11290,10100,0281,0011,901,2024000,08,392.0,11,160,04,08,10,2020,01,01,2040816.3
1,621.0,2019,02,14,37.46311911900846,127.08349692665686,11650,10900,0001,1602,000,646500,02,621.0,44,510,02,07,10,2020,01,01,907246.4
1,71.1,2018,05,12,37.63180087191793,127.02548584530054,11305,10100,0165,0053,535,2149000,11,71.1,15,950,02,03,08,2020,01,01,3586497.9
1,419.5,2019,05,15,37.56970498060638,127.07121609043188,11230,10600,0345,0007,002,5230000,08,419.5,22,210,02,03,08,2020,01,01,9654350.4
1,869.0,2019,12,2,37.45707259374836,127.07379740484124,11650,10900,0001,0240,000,441600,01,869.0,44,510,02,07,10,2020,01,01,448791.7
1,34.0,2020,07,13,37.562637462879195,126.80833125671926,11500,10900,0620,0195,902,5745000,08,34.0,23,210,02,07,08,2020,01,01,11323529.4
2,47.0,2019,09,26,37.56616911802481,127.01280738237834,11140,16200,0250,0034,008,9502000,08,47.0,22,240,02,04,06,2020,01,01,25902766.0
2,43.0,2020,01,4,37.565948636086226,127.01743099698697,11140,16300,0030,0001,008,8156000,08,43.0,22,210,02,04,07,2020,01,01,18813953.5
2,69.4,2016,11,4,37.56167466099796,126.95801969307978,11410,11000,0119,0015,001,4428000,08,69.4,14,140,03,04,07,2020,01,01,2684870.3
1,340.5,2020,11,16,37.55976043600749,127.07696032469265,11215,10100,0626,0011,001,3663000,08,340.5,14,230,02,03,09,2020,01,01,9074889.9
1,111.0,2020,06,29,37.58378996455517,126.89574559519772,11380,10100,0117,0001,118,4232000,08,111.0,15,310,02,07,09,2020,01,01,9009009.0
0,129.0,2017,11,22,37.4510430452581,127.04599885306348,11650,10400,0222,0004,000,375500,01,129.0,44,510,03,07,12,2020,01,01,503876.0
1,103.6,2016,05,18,37.504499671487004,126.91383394284965,11560,13200,0242,0026,660,3900000,08,103.6,14,150,03,07,02,2020,01,01,4633204.6
3,487.0,2018,06,12,37.541373842945795,127.04811934587931,11200,11400,0656,0025,000,8008000,08,487.0,33,410,02,04,05,2020,01,01,16427104.7
0,53.0,2018,04,13,37.59206087814804,126.9933159366078,11290,10100,0058,0004,901,953700,05,53.0,11,910,00,00,00,2020,01,01,566037.7
1,44.0,2019,11,28,37.61178783648728,126.92453742365342,11380,10600,0088,0303,108,3094000,08,44.0,14,150,03,05,08,2020,01,01,2782500.0
0,579.0,2017,03,4,37.66708934585336,127.02459191229568,11320,10600,0419,0001,003,119000,02,579.0,44,510,03,07,12,2020,01,01,86355.8
2,99.5,2019,11,7,37.60623983249904,127.02579976605548,11290,13400,1064,0040,909,4222000,08,99.5,16,110,02,03,06,2020,01,01,4723618.1
1,57.5,2020,05,18,37.524573697989055,126.95902533111389,11170,12800,0040,0622,512,5481000,08,57.5,14,110,02,01,10,2020,01,01,17391304.3
1,294.0,2019,09,17,37.64903254651637,127.02845851405002,11320,10500,0315,0117,003,2221000,08,294.0,14,110,02,04,08,2020,01,01,4200000.0
1,180.0,2018,10,31,37.5718374144333,126.81873960072183,11500,10900,0184,0065,901,2425000,01,180.0,14,150,02,04,08,2020,01,01,1507555.6
1,82.0,2019,02,21,37.551294916044064,126.95505949551904,11440,10100,0617,0054,000,6300000,08,82.0,16,330,02,04,10,2020,01,01,15933414.6
0,463.0,2019,08,21,37.49944432275213,126.90362308841219,11560,13200,0417,0066,670,854700,28,463.0,14,910,00,00,00,2020,01,01,3671706.3
4,150.0,2019,01,16,37.49995825405591,126.91011439933797,11560,13200,3581,0000,680,4636000,01,150.0,16,240,02,05,01,2020,01,01,8000000.0
1,69.0,2019,12,27,37.61430518555483,126.96008227568369,11110,18200,0169,0002,906,2450000,08,69.0,11,320,03,04,08,2020,01,01,1869565.2
1,116.0,2016,07,29,37.62733119066097,126.9207683217407,11380,10300,0135,0001,104,23000,05,116.0,44,720,05,04,12,2020,01,01,60344.8
2,289.8,2016,08,19,37.48810171186731,127.0151723488938,11650,10800,1624,0005,801,5412000,08,289.8,15,160,02,08,06,2020,01,01,8040027.6
4,351.0,2020,12,16,37.52159377800509,126.99731338257867,11170,13200,0090,0001,519,8225000,08,351.0,15,240,02,07,03,2020,01,01,9649572.6
0,73.0,2018,01,17,37.58859488731553,126.90941412829466,11380,11000,0133,0023,000,854700,08,73.0,14,910,00,00,00,2020,01,01,821917.8
1,349.0,2020,12,8,37.56373709905158,126.91015160603445,11440,12500,0081,0002,000,3960000,08,349.0,14,110,03,08,08,2020,01,01,5042979.9
1,66.1,2020,02,16,37.53298124982722,126.95601338822054,11170,11700,0277,0008,507,4695000,08,66.1,22,210,02,04,09,2020,01,01,18577912.3
1,97.0,2020,11,2,37.50094724905617,126.87880980651647,11530,10200,0636,0054,207,2824000,08,97.0,33,420,02,05,08,2020,01,01,4786288.7
1,582.0,2020,12,15,37.54756135548055,126.78443729554255,11500,11200,0348,0001,112,161000,02,582.0,44,620,02,04,08,2020,01,01,326460.5
1,57.2,2018,05,16,37.570347085935744,127.01327577329282,11110,17400,0422,0012,915,6797000,28,57.2,22,210,02,04,08,2020,01,01,11713286.7
1,37.0,2018,09,30,37.50205861677449,126.86411868181804,11530,10600,0052,0059,601,4709000,08,37.0,14,240,02,04,07,2020,01,01,5972973.0
2,40.0,2020,11,7,37.54352117255641,127.1347874400142,11740,10900,0217,0062,109,4129000,08,40.0,14,150,03,04,06,2020,01,01,4500000.0
1,220.3,2019,06,14,37.475165372298996,126.90100641360048,11545,10200,0970,0030,540,3448000,08,220.3,14,240,02,04,09,2020,01,01,5946436.7
1,38.0,2020,06,1,37.58551088849173,126.89434352927292,11380,10100,0355,0002,118,3070000,08,38.0,14,110,03,02,08,2020,01,01,3030000.0
0,93.0,2019,11,4,37.60636076115743,126.97069429195842,11110,18300,0196,0000,906,2406000,01,93.0,14,150,01,07,12,2020,01,01,2340000.0
0,112.0,2018,03,14,37.45221815361651,127.06777426722118,11650,10900,0029,0012,000,293200,01,112.0,44,510,03,04,12,2020,01,01,714285.7
2,69.4,2019,08,13,37.56775567148224,126.98385923659386,11140,10700,0094,0000,003,21480000,11,69.4,22,230,02,08,06,2020,01,01,44533573.5
4,50.0,2018,03,29,37.609214900173036,126.99946499465103,11290,13300,1000,0008,908,3090000,08,50.0,13,210,02,04,02,2020,01,01,3325000.0
0,476.0,2020,08,11,37.49860213361073,126.90737171502722,11560,13200,0443,0012,670,854700,02,476.0,14,910,00,00,00,2020,01,01,3025210.1
1,40.5,2019,11,22,37.567327109688506,126.99494319570296,11140,15700,0272,0003,007,7580000,08,40.5,22,210,02,04,10,2020,01,01,16175061.7
4,112.4,2020,10,15,37.56354268748082,127.00515574378242,11140,14700,0210,0002,006,11230000,08,112.4,22,240,02,04,03,2020,01,01,20907473.3
1,354.0,2018,02,10,37.52342827177634,126.99454388442861,11170,13200,0258,0001,519,5830000,08,354.0,15,150,03,07,10,2020,01,01,6573446.3
2,36.7,2019,04,8,37.57288895727726,127.03440923172045,11230,10200,0129,0270,003,3805000,08,307.8,15,310,02,04,06,2020,01,01,8151771.1
2,712.0,2019,08,14,37.59629768126492,126.98975638678664,11290,10100,0330,0617,901,4526000,08,712.0,11,150,03,04,07,2020,01,01,7303370.8
1,721.0,2020,07,6,37.46177159929198,127.05743649789748,11650,11000,0018,0000,000,424300,02,721.0,44,510,02,07,10,2020,01,01,967545.1
1,182.0,2019,07,5,37.54381248265672,127.01580642105539,11200,11300,0314,0000,000,3272000,08,182.0,14,110,02,04,10,2020,01,01,5769230.8
0,70.0,2017,03,29,37.568289266165536,126.91429111093682,11440,12500,0128,0023,000,1232000,14,38.0,14,910,00,00,00,2020,01,01,3134428.6
1,47.0,2016,10,10,37.57847491498143,126.80773715472644,11500,10900,0157,0007,903,144700,05,47.0,44,750,04,07,08,2020,01,01,157446.8
1,35.0,2019,07,10,37.60766725260088,126.92379822004848,11380,10600,0042,0006,108,3672000,08,35.0,14,160,02,03,08,2020,01,01,6760000.0
1,787.0,2016,03,9,37.460930404479875,126.89333008267369,11545,10200,0495,0005,520,3422000,08,787.0,33,330,02,03,04,2020,01,01,4891994.9
4,435.4,2020,08,31,37.56234257124095,126.97227082673942,11140,16600,0058,0024,001,19940000,08,435.4,22,230,02,01,01,2020,01,01,54130271.0
0,93.0,2018,04,16,37.61964581951207,126.9236959938894,11380,10300,0319,0006,103,1349000,08,93.0,16,910,00,00,00,2020,01,01,1075268.8
1,59.0,2016,01,5,37.600082557761304,127.03279597121475,11290,13500,0133,0010,910,3030000,08,59.0,14,130,02,02,09,2020,01,01,4101694.9
2,678.0,2020,03,6,37.61065399346305,126.9637871256068,11110,18300,0566,0001,906,2642000,08,678.0,11,110,05,03,06,2020,01,01,3834808.3
1,109.4,2018,07,26,37.56104992670668,127.00129372109704,11140,13600,0025,0012,005,5455000,08,109.4,14,220,02,02,09,2020,01,01,8446069.5
4,124.6,2019,07,2,37.52618210037558,126.90356747218472,11560,10900,0031,0011,535,3980000,08,124.6,33,330,02,08,01,2020,01,01,7303370.8
2,132.0,2018,12,24,37.54339177677774,126.98975233732276,11170,13000,0001,0174,516,6799000,05,132.0,13,110,03,04,06,2020,01,01,18863636.4
1,185.0,2019,03,13,37.55372282811506,126.85542598602449,11500,10300,1126,0009,306,2669000,08,185.0,13,150,03,03,10,2020,01,01,2405405.4
1,295.6,2020,11,23,37.56064711445595,126.99107280216582,11140,14000,0014,0002,004,6033000,11,295.6,15,230,02,03,08,2020,01,01,10376251.7
4,74.0,2016,12,29,37.500012914479676,126.85753642130014,11530,10600,0128,0024,601,4120000,08,74.0,33,140,02,07,02,2020,01,01,5215135.1
1,73.4,2019,11,25,37.4556247457648,126.8996133649145,11545,10300,0999,0021,560,3642000,08,73.4,22,230,02,02,10,2020,01,01,8340054.5
1,43.6,2016,08,16,37.5930599718972,127.01427963061344,11290,10900,0036,0000,903,3814000,08,43.6,14,150,02,03,08,2020,01,01,5139449.5
4,172.0,2018,08,20,37.61332764604035,126.92700242947811,11380,10600,0002,0033,108,7896000,08,172.0,22,220,02,07,02,2020,01,01,8720930.2
1,718.0,2019,04,18,37.54730583671661,127.18248711119352,11740,10300,0002,0006,103,927000,01,718.0,44,530,02,07,08,2020,01,01,1054317.5
0,436.0,2017,12,28,37.45238974812199,127.07958339311021,11650,10900,0001,0638,000,310000,02,436.0,44,530,02,07,12,2020,01,01,600917.4
1,938.0,2019,10,17,37.607225216786325,126.95750585029646,11110,18200,0105,0002,906,2252000,01,938.0,14,120,04,07,08,2020,01,01,2947228.1
3,119.0,2016,06,16,37.575003514382516,126.81183296382206,11500,10900,0454,0054,901,3822000,08,119.0,14,240,02,04,04,2020,01,01,3768571.4
1,788.5,2019,04,10,37.59923890244308,127.07683698630547,11260,10300,0314,0004,012,2955000,08,788.5,14,130,02,02,08,2020,01,01,5199746.4
2,68.0,2020,11,25,37.60494290468797,127.10764136743902,11260,10500,0235,0003,016,2399000,02,68.0,13,150,02,05,06,2020,01,01,3779411.8
0,129.0,2016,03,2,37.54736266691465,127.07220771684307,11215,10700,0111,0210,000,2376000,14,129.0,22,910,00,00,00,2020,01,01,4038759.7
4,78.7,2019,02,28,37.56298694586681,127.03302355179088,11200,10400,0256,0002,000,10230000,08,78.7,22,230,02,04,01,2020,01,01,21820076.2
0,41.0,2020,07,3,37.50361482623675,126.94907663901746,11590,10300,0664,0003,203,2359000,08,41.0,15,910,00,00,00,2020,01,01,4878048.8
0,604.0,2016,02,23,37.462638860385546,127.01267517570476,11650,10300,0503,0001,000,649600,01,604.0,44,510,03,07,08,2020,01,01,844370.9
1,33.7,2018,04,5,37.55510136449928,126.94820768949072,11440,10900,0010,0013,000,4060000,08,33.7,14,110,03,02,10,2020,01,01,6379822.0
2,130.2,2019,03,29,37.55815786929042,126.94204748270003,11410,11200,0110,0051,000,5860000,08,130.2,15,210,02,01,06,2020,01,01,5990783.4
3,40.3,2018,07,24,37.56444227292455,126.99766097079511,11140,13500,0052,0016,006,8915000,08,40.3,22,230,02,04,12,2020,01,01,25693796.5
1,46.0,2020,04,21,37.58820298566012,127.0074879844595,11290,10500,0073,0000,903,3264000,08,46.0,16,110,02,05,10,2020,01,01,6521739.1
1,139.0,2020,03,5,37.5118378580736,126.95047803988092,11590,10400,0414,0000,201,3594000,08,139.0,14,110,02,07,10,2020,01,01,13510000.0
0,384.0,2017,04,3,37.44441495061285,127.05612350610767,11650,10400,0366,0000,000,310000,02,384.0,44,510,03,07,12,2020,01,01,390625.0
1,93.7,2018,01,22,37.58774054911994,126.91971670217033,11380,10700,0749,0016,000,4835000,08,93.7,15,330,02,07,03,2020,01,01,3820704.4
1,33.1,2020,01,20,37.56870782854443,127.01999319287722,11140,16500,1304,0000,014,2950000,08,33.1,22,110,03,04,10,2020,01,01,6042296.1
2,50.0,2019,05,10,37.61798755054989,126.92112054785301,11380,10600,0185,0072,108,9094000,08,50.0,22,230,02,03,06,2020,01,01,65648600.0
3,34.0,2019,03,20,37.54824548785086,126.93048095849085,11440,11400,0293,0002,000,7323000,08,34.0,15,320,02,07,05,2020,01,01,9197941.2
1,139.0,2018,11,7,37.49640502345029,126.83586027547042,11530,10900,0192,0075,109,2149000,01,139.0,14,150,03,04,08,2020,01,01,1500000.0
0,278.0,2018,12,27,37.52464179489555,127.14651080656392,11740,10600,0115,0023,106,603400,01,278.0,44,510,02,05,12,2020,01,01,1565467.6
1,147.0,2019,03,18,37.59999892771078,127.03643002593826,11290,13500,0098,0005,910,2478000,08,147.0,14,150,02,04,10,2020,01,01,3887755.1
0,33.0,2020,04,16,37.538281531903046,127.04902546060721,11200,11400,0221,0001,000,3069000,08,33.0,15,910,02,00,00,2020,01,01,4484848.5
4,74.6,2020,01,8,37.5353406300105,126.96103202645978,11170,11300,0090,0017,506,9082000,08,74.6,22,210,02,03,01,2020,01,01,16085790.9
1,251.0,2018,09,14,37.60917366134537,127.01125810445305,11290,13300,0401,0035,908,2151000,08,251.0,14,130,03,04,10,2020,01,01,3187251.0
4,873.0,2019,10,8,37.61183609700339,126.97756800683474,11110,18300,0113,0008,906,4589000,08,873.0,14,230,02,07,02,2020,01,01,3263436.4
4,33.0,2019,10,8,37.61075677246005,126.97679129489036,11110,18300,0066,0174,906,4589000,08,33.0,14,230,02,07,02,2020,01,01,3263333.3
0,191.0,2018,10,31,37.57163589756014,126.81885751280198,11500,10900,0184,0069,901,2216000,05,191.0,14,150,02,04,12,2020,01,01,1507539.3
0,283.1,2020,05,28,37.56288194503403,126.97542830435744,11140,16600,0116,0000,001,5478000,08,283.1,22,930,00,00,00,2020,01,01,28131402.3
1,226.0,2020,05,18,37.493575882133555,126.93700650995318,11590,10200,0283,0143,205,2277000,08,226.0,13,130,04,04,10,2020,01,01,3083761.1
1,168.0,2018,06,14,37.59789537607149,126.99600920852617,11290,10100,0013,0054,901,3551000,08,168.0,11,110,03,08,08,2020,01,01,5551607.1
2,413.2,2016,09,8,37.5675843851207,126.98918309922034,11140,11000,0060,0000,003,28300000,08,413.2,22,230,02,01,06,2020,01,01,43071926.4
1,79.0,2018,01,5,37.618213734665986,127.10138885521248,11260,10600,0281,0000,019,1934000,08,79.0,13,130,03,07,09,2020,01,01,2265569.6
4,49.0,2016,07,21,37.56798709007402,127.05717848049733,11230,10500,0021,0079,002,5389000,08,49.0,14,210,02,04,02,2020,01,01,4897959.2
4,265.8,2016,11,2,37.48426276264303,127.02870274180944,11650,10800,1354,0001,000,17370000,08,265.8,15,220,02,03,03,2020,01,01,16540105.3
3,200.0,2019,03,20,37.53687104228583,126.95801315426102,11170,12100,0038,0051,509,5926000,08,200.0,14,160,02,04,05,2020,01,01,8470000.0
1,40.0,2019,04,4,37.519244834680755,126.99233925616231,11170,13300,0271,0016,519,3377000,08,40.0,15,150,02,07,10,2020,01,01,5125000.0
1,488.0,2019,08,8,37.610443234194534,126.95764542247927,11110,18200,0136,0012,906,2600000,01,488.0,11,110,03,04,08,2020,01,01,2445901.6
1,300.0,2018,12,6,37.564824509327856,127.14634190202003,11740,10200,0406,0007,102,679600,11,300.0,44,530,02,07,08,2020,01,01,1176666.7
1,393.0,2020,07,2,37.545176536496385,126.92402856778233,11440,11500,0352,0002,000,4410000,08,393.0,14,160,03,04,08,2020,01,01,11494961.8
4,454.0,2019,08,1,37.47108454673267,126.98302868420853,11620,10300,0612,0040,630,3604000,08,454.0,43,320,02,04,01,2020,01,01,3535000.0
4,68.0,2018,06,4,37.50572866487165,126.90798500831283,11560,13200,0329,0000,650,6358000,08,68.0,23,220,02,04,02,2020,01,01,10000000.0
3,281.0,2018,04,10,37.64905545549063,127.02308022425736,11320,10500,0416,0014,001,2761000,01,281.0,14,330,02,04,05,2020,01,01,6370106.8
1,156.4,2020,11,11,37.58435337381116,127.0096402654276,11290,11200,0278,0036,904,2783000,08,156.4,14,110,03,08,08,2020,01,01,5025000.0
1,602.0,2016,07,20,37.55275162761867,126.78001085911498,11500,11200,0447,0001,112,196600,01,602.0,44,510,02,04,08,2020,01,01,193488.4
1,122.0,2020,10,31,37.485011102829745,126.99250873349398,11650,10100,0322,0003,000,4612000,08,122.0,14,160,02,07,10,2020,01,01,11885245.9
1,78.0,2019,11,25,37.53736392583157,127.00323487130184,11170,13100,0693,0001,518,6390000,08,78.0,14,330,03,04,08,2020,01,01,11075000.0
1,69.7,2018,03,27,37.597133644049336,127.01945624933263,11290,11900,0319,0012,905,2960000,08,69.7,13,130,03,04,08,2020,01,01,2152080.3
1,33.0,2019,07,27,37.52472447029091,126.99798470203312,11170,13600,0198,0004,520,2214000,08,33.0,13,910,03,03,08,2020,01,01,18939393.9
1,33.0,2018,05,14,37.57525406033916,127.05716977027984,11230,10500,0098,0001,001,3375000,08,33.0,14,150,02,04,08,2020,01,01,5143030.3
1,342.0,2018,11,23,37.4929412162341,126.82298848208464,11530,11000,0012,0002,110,2940000,08,418.0,14,130,02,04,08,2020,01,01,6140350.9
1,39.9,2020,07,15,37.56779823348994,127.03751958657858,11200,10500,0519,0012,000,2924000,08,39.9,15,110,02,03,10,2020,01,01,4812030.1
2,36.0,2019,01,31,37.498672270995826,126.85664931124847,11530,10700,0153,0122,704,1287000,08,36.0,15,910,03,04,07,2020,01,01,2777777.8
4,65.0,2019,04,25,37.5176515869114,127.14095547742437,11710,11100,0433,0005,009,965000,01,729.0,44,510,01,07,01,2020,01,01,3076923.1
1,804.0,2020,08,17,37.614410430342545,126.97808236917373,11110,18300,0438,0018,906,2441000,08,804.0,11,110,04,04,09,2020,01,01,2860696.5
1,118.0,2020,10,23,37.58208697614305,127.05324787531531,11230,10400,0133,0026,004,3193000,08,118.0,14,110,02,04,08,2020,01,01,4670000.0
1,47.6,2019,11,22,37.5729601783029,127.01983586078356,11110,17500,0217,0008,916,4636000,08,47.6,22,240,02,03,10,2020,01,01,6664495.8
1,836.0,2016,09,2,37.55198689760417,126.77158451370396,11500,11200,0604,0002,112,148000,02,836.0,44,610,02,03,08,2020,01,01,131578.9
2,519.8,2016,11,10,37.57732807513774,127.03312786279756,11230,10200,0104,0034,002,5000000,08,519.8,22,240,02,02,07,2020,01,01,10965756.1
3,175.6,2019,01,9,37.57839721189622,127.04407493852796,11230,10400,0620,0105,002,8650000,08,175.6,22,210,02,07,05,2020,01,01,16300000.0
1,289.9,2020,02,26,37.501781880205016,127.02817367627476,11680,10100,0621,0021,000,5406000,08,289.9,11,150,03,01,08,2020,01,01,11003794.4
1,36.4,2019,07,23,37.567119326617494,127.0014267783385,11140,15100,0021,0004,007,8850000,08,36.4,22,230,02,04,08,2020,01,01,14148351.6
2,46.0,2016,12,15,37.59482545484221,126.93409898020047,11410,11800,0191,0193,003,2199000,08,46.0,13,110,03,07,06,2020,01,01,1913043.5
1,43.0,2018,07,10,37.55859059896682,126.9453456183618,11410,11200,0056,0099,000,16910000,08,43.0,22,210,02,04,07,2020,01,01,9883720.9
3,319.2,2019,01,23,37.52760270337667,127.05102967847264,11680,10400,0106,0008,000,13640000,08,319.2,15,140,02,02,05,2020,01,01,28731140.4
2,377.1,2019,04,25,37.49493187258172,127.01438342561535,11650,10800,1695,0017,000,12200000,11,377.1,15,210,02,04,06,2020,01,01,18562715.5
1,53.9,2018,07,31,37.52115947683605,126.89960489596515,11560,11100,0077,0004,550,3210000,08,53.9,33,110,02,02,10,2020,01,01,5513914.7
1,263.0,2019,06,10,37.5075684066771,126.91562498601414,11560,13200,0147,0096,630,3440000,05,263.0,14,150,03,07,05,2020,01,01,4281406.8
1,66.1,2016,11,10,37.593100903399,127.08132292184466,11260,10200,0122,0089,010,2697000,08,66.1,14,110,02,04,08,2020,01,01,3931013.6
2,167.0,2020,02,20,37.47708498979731,126.98548663341136,11650,10100,0474,0020,000,6900000,08,167.0,14,310,02,01,06,2020,01,01,16766467.1
0,853.0,2020,11,24,37.46441308608464,127.11519797343206,11680,11100,0043,0014,000,750800,08,853.0,44,510,02,02,12,2020,01,01,710785.5
1,66.0,2018,01,30,37.451721481306656,127.07592311806287,11650,10900,0001,0486,000,310000,01,66.0,44,510,02,07,10,2020,01,01,454545.5
3,49.4,2019,07,18,37.51808569838636,126.90086996183484,11560,12100,0016,0099,605,6069000,08,49.4,16,230,02,02,04,2020,01,01,9983805.7
0,74.4,2018,12,26,37.56684309709061,127.04913130454156,11200,12200,0142,0010,000,1419000,08,74.4,15,910,02,00,00,2020,01,01,1359946.2
0,109.0,2017,05,18,37.49714985227889,126.86303429552405,11530,10600,0072,0010,601,3399000,08,109.0,33,240,02,07,12,2020,01,01,2752293.6
0,40.0,2020,03,9,37.57922525114254,127.02749544823617,11230,10200,0755,0029,002,2714000,08,40.0,14,150,02,07,12,2020,01,01,2875000.0
1,115.1,2016,10,31,37.5247944926638,126.90627828699596,11560,10800,0080,0004,535,5040000,08,115.1,16,310,02,04,08,2020,01,01,6201650.7
1,109.2,2016,01,14,37.648692563734656,127.01582608013491,11305,10300,0697,0014,620,2246000,08,109.2,14,130,02,03,09,2020,01,01,3703296.7
4,552.0,2020,05,26,37.609572831633976,126.97346265233358,11110,18300,0081,0001,906,3907000,01,552.0,14,320,02,07,03,2020,01,01,5180923.9
1,38.0,2016,10,15,37.45236592736887,127.06574257308478,11650,10900,0099,0002,000,2797000,08,38.0,11,150,03,04,10,2020,01,01,3183947.4
1,417.0,2019,05,3,37.67968671698481,127.03951949822108,11320,10800,0427,0003,001,1770000,08,417.0,13,150,02,07,10,2020,01,01,2115107.9
4,662.1,2016,11,24,37.55773758493032,127.07699355798415,11215,10900,0473,0001,000,11420000,08,603.7,22,220,02,04,02,2020,01,01,14338060.7
1,281.0,2020,08,12,37.47846965157453,126.99200298812019,11650,10100,0541,0010,000,1894000,01,281.0,14,910,03,07,09,2020,01,01,4144128.1
1,36.5,2020,12,15,37.66166472016264,127.04263795496107,11320,10700,0746,0001,005,3073000,08,36.5,33,320,02,04,08,2020,01,01,6630137.0
1,99.2,2016,07,27,37.57274737013755,127.01342534193721,11110,17400,0177,0000,915,5495000,08,244.0,16,310,02,07,08,2020,01,01,7963709.7
3,38.0,2018,02,26,37.63583397345981,127.07109005994263,11350,10400,0180,0029,000,3288000,08,38.0,13,210,02,05,04,2020,01,01,5157105.3
0,79.0,2020,03,12,37.48856135731085,126.83168332570997,11530,10800,0252,0004,800,2179000,02,79.0,14,150,02,07,12,2020,01,01,3037974.7
1,211.0,2020,05,21,37.664975811993486,127.0276145678601,11320,10600,0058,0011,003,350500,05,211.0,13,730,03,05,08,2020,01,01,365023.7
0,66.0,2016,11,18,37.53962478726997,127.01308778732859,11200,11300,0006,0023,000,680600,05,66.0,15,730,05,07,12,2020,01,01,402575.8
3,178.0,2020,01,17,37.53192357257583,127.00744729682549,11170,13100,0095,0013,518,12400000,08,178.0,22,230,02,04,04,2020,01,01,32528089.9
4,357.0,2020,11,3,37.553858467395266,126.93738462897325,11440,11000,0031,0216,000,16800000,08,357.0,22,230,02,03,01,2020,01,01,27170868.3
0,803.0,2016,10,4,37.50272119492541,127.14977538170501,11710,11400,0060,0002,006,502900,01,803.0,44,510,03,07,12,2020,01,01,585305.1
1,210.0,2020,05,28,37.603940441503894,126.96415661968385,11110,18300,0281,0004,906,3163000,01,210.0,13,210,02,04,08,2020,01,01,3090476.2
1,980.0,2018,03,3,37.5658026739599,126.78928256644899,11500,11100,0161,0001,111,161600,02,980.0,44,620,02,04,08,2020,01,01,166122.4
4,680.0,2019,05,22,37.499410752514585,126.90496546732837,11560,13200,0433,0011,670,4756000,02,680.0,14,240,02,07,03,2020,01,01,21175000.0
1,281.0,2016,01,5,37.68554185393086,127.03964955919594,11320,10800,0068,0007,001,46100,05,281.0,44,720,03,04,10,2020,01,01,266903.9
1,221.0,2020,12,17,37.62377517800524,127.0517444989703,11350,10200,0873,0014,004,1917000,08,221.0,43,110,02,02,08,2020,01,01,3506787.3
0,138.0,2020,09,9,37.51142482608569,126.93719837370472,11590,10100,0280,0001,202,1469000,08,138.0,15,910,00,00,00,2020,01,01,5434782.6
1,221.0,2019,11,14,37.56041329809469,126.95990628172298,11410,11000,0571,0000,001,1372000,08,221.0,14,910,03,01,08,2020,01,01,3329547.5
4,467.4,2016,08,23,37.51213023462242,127.05110046919964,11680,10500,0116,0002,000,25260000,08,467.4,22,210,02,04,03,2020,01,01,39442533.2
2,130.3,2019,02,20,37.58992644798991,127.00373884951311,11290,10200,0115,0017,901,4860000,08,130.3,14,310,02,04,07,2020,01,01,9976976.2
